batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
4,1024,32,24,3,667,32,128,2.4309,1.6347,nan,1.3194,1.8424,1.239,nan,165.65,57.5174
4,1024,32,32,3,878,32,128,3.3091,2.5557,nan,1.7927,1.8458,1.4256,nan,160.4827,55.7231
4,1024,32,36,3,1000,32,128,3.8636,3.199,nan,2.0654,1.8706,1.5488,nan,158.6515,55.0873
4,1024,36,6,2,205,32,128,0.6801,0.343,nan,0.3758,1.8098,0.9126,nan,142.9973,49.6518
4,1024,36,10,2,333,32,128,1.0373,0.6497,nan,0.6359,1.6312,1.0217,nan,137.2754,47.6651
4,1024,36,16,2,504,32,128,1.6229,1.1121,nan,0.9707,1.6719,1.1456,nan,136.1102,47.2605
4,1024,36,24,3,760,32,128,2.6501,1.9569,nan,1.5299,1.7323,1.2791,nan,162.7845,56.5224
4,1024,36,32,3,1008,32,128,3.8773,3.2005,nan,2.0695,1.8735,1.5465,nan,159.6042,55.4181
4,1024,36,36,3,1129,32,128,4.7406,3.909,nan,2.3122,2.0503,1.6906,nan,160.0,55.5556
8,1024,6,6,3,31,32,128,0.4572,0.1074,nan,0.1197,3.819,0.8971,nan,169.7086,58.9266
8,1024,6,10,3,52,32,128,0.4719,0.1587,nan,0.1924,2.4522,0.8247,nan,177.0801,61.4862
8,1024,6,16,3,82,32,128,0.5592,0.2427,nan,0.2867,1.9502,0.8464,nan,187.4286,65.0794
8,1024,6,24,4,124,32,128,0.6557,0.384,nan,0.4608,1.423,0.8333,nan,211.6267,73.4815
8,1024,6,32,4,165,32,128,1.1362,0.5875,nan,0.64,1.7753,0.918,nan,202.752,70.4
8,1024,6,36,4,186,32,128,1.1868,0.6333,nan,0.6927,1.7134,0.9143,nan,211.1818,73.327
8,1024,10,6,2,56,32,128,0.4772,0.1587,nan,0.2092,2.2807,0.7586,nan,140.334,48.7271
8,1024,10,10,3,87,32,128,0.5806,0.2454,nan,0.2929,1.9825,0.8379,nan,194.6853,67.5991
8,1024,10,16,3,137,32,128,1.0158,0.4577,nan,0.4966,2.0454,0.9216,nan,180.7835,62.7721
8,1024,10,24,3,206,32,128,1.2484,0.7219,nan,0.7741,1.6126,0.9325,nan,174.3915,60.5526
8,1024,10,32,3,274,32,128,1.7551,1.0398,nan,1.0909,1.6088,0.9531,nan,164.5993,57.1525
8,1024,10,36,4,310,32,128,1.8862,1.2099,nan,1.2636,1.4927,0.9575,nan,192.9336,66.9908
8,1024,16,6,2,82,32,128,0.5622,0.2427,nan,0.2857,1.9677,0.8494,nan,150.4803,52.2501
8,1024,16,10,2,144,32,128,1.0144,0.4668,nan,0.51,1.9892,0.9153,nan,148.0482,51.4056
8,1024,16,16,3,228,32,128,1.3155,0.8033,nan,0.8684,1.5149,0.9251,nan,172.0755,59.7484
8,1024,16,24,3,341,32,128,1.9959,1.3168,nan,1.386,1.4401,0.95,nan,161.2412,55.9865
8,1024,16,32,3,449,32,128,2.8013,1.9395,nan,1.8656,1.5016,1.0396,nan,157.7263,54.7661
8,1024,16,36,3,497,32,128,3.0085,2.1412,nan,2.0784,1.4475,1.0302,nan,156.7102,54.4132
8,1024,24,6,2,134,32,128,1.0072,0.4556,nan,0.4925,2.0452,0.9252,nan,142.6593,49.5345
8,1024,24,10,2,213,32,128,1.282,0.7721,nan,0.8284,1.5477,0.9321,nan,134.8139,46.8104
8,1024,24,16,3,339,32,128,2.0285,1.3302,nan,1.3827,1.4671,0.962,nan,160.6739,55.7896
8,1024,24,24,3,500,32,128,3.0177,2.1144,nan,2.0562,1.4676,1.0283,nan,159.3626,55.3342
8,1024,24,32,3,666,32,128,4.6623,3.3125,nan,2.7221,1.7127,1.2169,nan,160.3423,55.6744
8,1024,24,36,3,753,32,128,5.14,3.9112,nan,3.1299,1.6422,1.2496,nan,157.6705,54.7467
8,1024,32,6,2,177,32,128,1.1838,0.6124,nan,0.6564,1.8035,0.9329,nan,141.3791,49.09
8,1024,32,10,2,277,32,128,1.7746,1.065,nan,1.0844,1.6364,0.9821,nan,133.9226,46.5009
8,1024,32,16,2,439,32,128,2.8,1.8558,nan,1.7904,1.5639,1.0366,nan,128.5559,44.6375
8,1024,32,24,3,667,32,128,4.6887,3.2765,nan,2.7156,1.7266,1.2066,nan,160.9691,55.8921
8,1024,32,32,3,878,32,128,6.3991,5.0765,nan,3.5782,1.7884,1.4187,nan,160.8106,55.837
8,1024,32,36,3,1000,32,128,7.3804,6.2346,nan,4.0744,1.8114,1.5302,nan,160.8489,55.8503
8,1024,36,6,2,205,32,128,1.2599,0.7137,nan,0.7575,1.6632,0.9422,nan,141.8888,49.2669
8,1024,36,10,2,333,32,128,2.0044,1.2778,nan,1.3289,1.5084,0.9615,nan,131.3797,45.618
8,1024,36,16,2,504,32,128,2.9733,2.1385,nan,2.0541,1.4474,1.0411,nan,128.6381,44.666
8,1024,36,24,3,760,32,128,5.0856,3.9921,nan,3.114,1.6331,1.282,nan,159.9474,55.5373
8,1024,36,32,3,1008,32,128,7.6124,6.3304,nan,4.0806,1.8655,1.5513,nan,161.8871,56.2108
8,1024,36,36,3,1129,32,128,8.9656,7.6589,nan,4.6192,1.941,1.6581,nan,160.1812,55.6185
1,4096,6,6,3,31,32,128,0.2273,0.2243,nan,0.232,0.9797,0.9664,nan,10.9439,3.8
1,4096,6,10,3,52,32,128,0.2404,0.2304,nan,0.2386,1.0077,0.9657,nan,17.8541,6.1993
1,4096,6,16,3,82,32,128,0.2568,0.2468,nan,0.2539,1.0115,0.972,nan,26.4566,9.1863
1,4096,6,24,4,124,32,128,0.2755,0.2608,nan,0.2703,1.0189,0.9649,nan,45.0909,15.6566
1,4096,6,32,4,165,32,128,0.66,0.3625,nan,0.3645,1.8103,0.9944,nan,44.4944,15.4494
1,4096,6,36,4,186,32,128,0.7096,0.3655,nan,0.3669,1.9341,0.9962,nan,49.8336,17.3033
1,4096,10,6,2,56,32,128,0.2365,0.2314,nan,0.2396,0.9872,0.9658,nan,15.3162,5.3181
1,4096,10,10,3,87,32,128,0.2642,0.2485,nan,0.254,1.0403,0.9784,nan,28.0645,9.7446
1,4096,10,16,3,137,32,128,0.6664,0.3594,nan,0.3645,1.828,0.986,nan,30.7865,10.6898
1,4096,10,24,3,206,32,128,0.6789,0.3705,nan,0.3714,1.8278,0.9975,nan,45.4327,15.7752
1,4096,10,32,3,274,32,128,0.7885,0.4072,nan,0.4069,1.9379,1.0007,nan,55.1685,19.1557
1,4096,10,36,4,310,32,128,0.7976,0.4135,nan,0.4116,1.9376,1.0045,nan,74.0298,25.7048
1,4096,16,6,2,82,32,128,0.2568,0.2468,nan,0.2526,1.0165,0.9768,nan,21.2712,7.3858
1,4096,16,10,2,144,32,128,0.6415,0.3573,nan,0.3572,1.7959,1.0002,nan,26.4187,9.1732
1,4096,16,16,3,228,32,128,0.6542,0.3717,nan,0.3697,1.7697,1.0055,nan,50.5263,17.5439
1,4096,16,24,3,341,32,128,0.7793,0.4171,nan,0.4125,1.8894,1.0113,nan,67.7264,23.5161
1,4096,16,32,3,449,32,128,1.5335,0.6738,nan,0.5816,2.6365,1.1585,nan,63.2394,21.9581
1,4096,16,36,3,497,32,128,1.5261,0.6881,nan,0.5906,2.5842,1.1652,nan,68.9418,23.9381
1,4096,24,6,2,134,32,128,0.6973,0.3574,nan,0.3574,1.9513,1.0,nan,24.5731,8.5323
1,4096,24,10,2,213,32,128,0.6593,0.3686,nan,0.3705,1.7797,0.9951,nan,37.6802,13.0834
1,4096,24,16,3,339,32,128,0.8057,0.4178,nan,0.413,1.951,1.0116,nan,67.2431,23.3483
1,4096,24,24,3,500,32,128,1.5271,0.6891,nan,0.5855,2.6082,1.177,nan,69.9606,24.2919
1,4096,24,32,3,666,32,128,1.73,0.9069,nan,0.8212,2.1066,1.1043,nan,66.4339,23.0673
1,4096,24,36,3,753,32,128,1.7715,0.9639,nan,0.8447,2.0972,1.1411,nan,73.0251,25.3559
1,4096,32,6,2,177,32,128,0.6738,0.3625,nan,0.3625,1.8588,1.0,nan,32.0,11.1111
1,4096,32,10,2,277,32,128,0.8294,0.4074,nan,0.4065,2.0403,1.002,nan,44.6549,15.5052
1,4096,32,16,2,439,32,128,1.4909,0.6676,nan,0.5824,2.5601,1.1464,nan,49.4009,17.1531
1,4096,32,24,3,667,32,128,1.7428,0.9567,nan,0.8217,2.121,1.1643,nan,66.4961,23.0889
1,4096,32,32,3,878,32,128,2.69,1.366,nan,1.0464,2.5709,1.3055,nan,68.7395,23.8679
1,4096,32,36,3,1000,32,128,2.7783,1.6137,nan,1.2342,2.2511,1.3075,nan,66.3754,23.047
1,4096,36,6,2,205,32,128,0.6871,0.3727,nan,0.3725,1.8446,1.0004,nan,36.0672,12.5233
1,4096,36,10,2,333,32,128,0.845,0.4209,nan,0.4145,2.0387,1.0154,nan,52.6507,18.2815
1,4096,36,16,2,504,32,128,1.5174,0.6909,nan,0.5908,2.5682,1.1693,nan,55.9029,19.4107
1,4096,36,24,3,760,32,128,1.7567,0.9649,nan,0.8038,2.1854,1.2004,nan,77.4522,26.8931
1,4096,36,32,3,1008,32,128,2.7914,1.6162,nan,1.1868,2.3521,1.3618,nan,69.5782,24.1591
1,4096,36,36,3,1129,32,128,2.9085,1.7643,nan,1.2439,2.3381,1.4183,nan,74.3508,25.8163
2,4096,6,6,3,31,32,128,0.5611,0.2333,nan,0.2436,2.3029,0.9576,nan,20.8472,7.2386
2,4096,6,10,3,52,32,128,0.5877,0.2478,nan,0.2621,2.2421,0.9453,nan,32.5,11.2847
2,4096,6,16,3,82,32,128,0.7977,0.3564,nan,0.3615,2.2068,0.9858,nan,37.1671,12.9053
2,4096,6,24,4,124,32,128,0.7588,0.3645,nan,0.3792,2.0009,0.9613,nan,64.2916,22.3235
2,4096,6,32,4,165,32,128,1.4185,0.4284,nan,0.4176,3.3965,1.0256,nan,77.6738,26.9701
2,4096,6,36,4,186,32,128,1.4541,0.428,nan,0.4239,3.4299,1.0097,nan,86.2609,29.9517
2,4096,10,6,2,56,32,128,0.5765,0.2488,nan,0.2641,2.183,0.9422,nan,27.793,9.6504
2,4096,10,10,3,87,32,128,0.8141,0.3553,nan,0.3633,2.241,0.9782,nan,39.2389,13.6246
2,4096,10,16,3,137,32,128,1.2745,0.4125,nan,0.4055,3.1429,1.0172,nan,55.3535,19.22
2,4096,10,24,3,206,32,128,1.4602,0.5866,nan,0.5857,2.493,1.0014,nan,57.6224,20.0078
2,4096,10,32,3,274,32,128,1.6046,0.7683,nan,0.7515,2.1352,1.0224,nan,59.7364,20.7418
2,4096,10,36,4,310,32,128,1.6273,0.7822,nan,0.7987,2.0374,0.9793,nan,76.3077,26.4957
2,4096,16,6,2,82,32,128,0.7977,0.3564,nan,0.3604,2.2131,0.9886,nan,29.8182,10.3535
2,4096,16,10,2,144,32,128,1.2672,0.4116,nan,0.4035,3.1408,1.0203,nan,46.7817,16.2437
2,4096,16,16,3,228,32,128,1.4969,0.5962,nan,0.5836,2.5652,1.0217,nan,64.014,22.2271
2,4096,16,24,3,341,32,128,1.6291,0.855,nan,0.7801,2.0882,1.096,nan,71.6157,24.8666
2,4096,16,32,3,449,32,128,2.418,1.2908,nan,1.222,1.9787,1.0562,nan,60.1982,20.9022
2,4096,16,36,3,497,32,128,2.4566,1.3274,nan,1.239,1.9826,1.0713,nan,65.719,22.8191
2,4096,24,6,2,134,32,128,1.2585,0.4116,nan,0.4045,3.1114,1.0177,nan,43.4228,15.0774
2,4096,24,10,2,213,32,128,1.4683,0.5888,nan,0.5867,2.5028,1.0036,nan,47.5876,16.5235
2,4096,24,16,3,339,32,128,1.6577,0.8356,nan,0.7813,2.1217,1.0695,nan,71.0878,24.6833
2,4096,24,24,3,500,32,128,2.4653,1.327,nan,1.237,1.993,1.0728,nan,66.2252,22.9948
2,4096,24,32,3,666,32,128,3.4051,1.8052,nan,1.6613,2.0497,1.0866,nan,65.6821,22.8063
2,4096,24,36,3,753,32,128,3.5265,2.0315,nan,1.7792,1.9821,1.1418,nan,69.341,24.0767
2,4096,32,6,2,177,32,128,1.429,0.4301,nan,0.4188,3.412,1.0269,nan,55.3936,19.2339
2,4096,32,10,2,277,32,128,1.6328,0.7699,nan,0.7469,2.1859,1.0308,nan,48.6073,16.8775
2,4096,32,16,2,439,32,128,2.3752,1.075,nan,1.0617,2.2372,1.0126,nan,54.1969,18.8184
2,4096,32,24,3,667,32,128,3.4058,1.8779,nan,1.6931,2.0116,1.1091,nan,64.5449,22.4114
2,4096,32,32,3,878,32,128,4.5459,2.5938,nan,2.101,2.1636,1.2345,nan,68.4673,23.7734
2,4096,32,36,3,1000,32,128,5.4266,3.0775,nan,2.4138,2.2481,1.2749,nan,67.8753,23.5678
2,4096,36,6,2,205,32,128,1.4427,0.599,nan,0.5887,2.4508,1.0176,nan,45.6447,15.8489
2,4096,36,10,2,333,32,128,1.6963,0.8037,nan,0.8155,2.0801,0.9855,nan,53.5225,18.5842
2,4096,36,16,2,504,32,128,2.4329,1.3279,nan,1.2129,2.0058,1.0948,nan,54.4649,18.9114
2,4096,36,24,3,760,32,128,3.5066,2.0244,nan,1.7295,2.0275,1.1705,nan,71.9953,24.9984
2,4096,36,32,3,1008,32,128,5.4794,3.0768,nan,2.3407,2.3409,1.3145,nan,70.556,24.4986
2,4096,36,36,3,1129,32,128,5.7812,3.5224,nan,2.668,2.1669,1.3202,nan,69.3303,24.073
4,4096,6,6,3,31,32,128,1.0619,0.255,nan,0.27,3.9322,0.9442,nan,37.6158,13.0611
4,4096,6,10,3,52,32,128,1.0613,0.3615,nan,0.3696,2.8713,0.9779,nan,46.0982,16.0063
4,4096,6,16,3,82,32,128,1.5809,0.4035,nan,0.4157,3.8026,0.9704,nan,64.6305,22.4412
4,4096,6,24,4,124,32,128,1.6459,0.5765,nan,0.5928,2.7763,0.9724,nan,82.245,28.5573
4,4096,6,32,4,165,32,128,2.1975,0.8293,nan,0.7844,2.8016,1.0573,nan,82.7154,28.7206
4,4096,6,36,4,186,32,128,2.2705,0.8253,nan,0.8191,2.7719,1.0076,nan,89.287,31.0024
4,4096,10,6,2,56,32,128,1.1146,0.3618,nan,0.3717,2.9986,0.9734,nan,39.4931,13.7129
4,4096,10,10,3,87,32,128,1.6588,0.4045,nan,0.4178,3.9704,0.9681,nan,68.2353,23.6928
4,4096,10,16,3,137,32,128,2.05,0.7941,nan,0.7475,2.7426,1.0624,nan,60.0574,20.8533
4,4096,10,24,3,206,32,128,2.3208,1.0372,nan,1.0557,2.1983,0.9824,nan,63.9379,22.2007
4,4096,10,32,3,274,32,128,3.0586,1.258,nan,1.2964,2.3593,0.9704,nan,69.2575,24.0477
4,4096,10,36,4,310,32,128,3.1401,1.4124,nan,1.5266,2.0569,0.9252,nan,79.8474,27.7248
4,4096,16,6,2,82,32,128,1.5895,0.4055,nan,0.4161,3.8203,0.9746,nan,51.6647,17.9391
4,4096,16,10,2,144,32,128,2.0762,0.7555,nan,0.773,2.686,0.9775,nan,48.8366,16.9572
4,4096,16,16,3,228,32,128,2.3407,1.221,nan,1.2245,1.9115,0.9972,nan,61.0137,21.1853
4,4096,16,24,3,341,32,128,3.2053,1.6854,nan,1.6685,1.921,1.0101,nan,66.9685,23.253
4,4096,16,32,3,449,32,128,4.6469,2.2533,nan,2.1299,2.1818,1.058,nan,69.0785,23.9856
4,4096,16,36,3,497,32,128,4.8816,2.5322,nan,2.3961,2.0373,1.0568,nan,67.9685,23.6002
4,4096,24,6,2,134,32,128,2.072,0.788,nan,0.7485,2.768,1.0527,nan,46.9275,16.2943
4,4096,24,10,2,213,32,128,2.306,0.9805,nan,1.0066,2.2909,0.9741,nan,55.471,19.2608
4,4096,24,16,3,339,32,128,3.243,1.6998,nan,1.7013,1.9062,0.9991,nan,65.2935,22.6713
4,4096,24,24,3,500,32,128,4.903,2.5006,nan,2.409,2.0353,1.038,nan,68.0128,23.6155
4,4096,24,32,3,666,32,128,6.6432,3.4548,nan,3.1338,2.1199,1.1025,nan,69.6399,24.1805
4,4096,24,36,3,753,32,128,7.0461,4.0125,nan,3.5686,1.9745,1.1244,nan,69.1427,24.0079
4,4096,32,6,2,177,32,128,2.2245,0.8006,nan,0.7945,2.7998,1.0077,nan,58.3988,20.2774
4,4096,32,10,2,277,32,128,3.0812,1.3121,nan,1.2961,2.3773,1.0123,nan,56.0251,19.4532
4,4096,32,16,2,439,32,128,4.5834,2.2803,nan,2.1412,2.1406,1.065,nan,53.7465,18.662
4,4096,32,24,3,667,32,128,6.6678,3.4872,nan,3.0638,2.1763,1.1382,nan,71.3369,24.7698
4,4096,32,32,3,878,32,128,8.9005,4.9741,nan,4.1421,2.1488,1.2009,nan,69.4586,24.1176
4,4096,32,36,3,1000,32,128,10.1094,5.9891,nan,4.8578,2.0811,1.2329,nan,67.455,23.4219
4,4096,36,6,2,205,32,128,2.3296,1.0408,nan,1.0455,2.2282,0.9955,nan,51.4006,17.8474
4,4096,36,10,2,333,32,128,3.2614,1.6947,nan,1.6741,1.9481,1.0123,nan,52.1429,18.1052
4,4096,36,16,2,504,32,128,4.845,2.5072,nan,2.4181,2.0037,1.0369,nan,54.6386,18.9717
4,4096,36,24,3,760,32,128,6.9028,4.0212,nan,3.6014,1.9167,1.1166,nan,69.1498,24.0104
4,4096,36,32,3,1008,32,128,10.2024,6.0093,nan,4.7964,2.1271,1.2529,nan,68.8642,23.9112
4,4096,36,36,3,1129,32,128,11.1348,6.9924,nan,5.29,2.1049,1.3218,nan,69.9342,24.2827
8,4096,6,6,3,31,32,128,1.8406,0.3621,nan,0.3775,4.8754,0.9592,nan,53.8125,18.6849
8,4096,6,10,3,52,32,128,1.8596,0.5627,nan,0.5878,3.1638,0.9573,nan,57.9791,20.1316
8,4096,6,16,3,82,32,128,2.5139,0.7627,nan,0.7859,3.1987,0.9704,nan,68.3778,23.7423
8,4096,6,24,4,124,32,128,2.5358,1.1561,nan,1.2537,2.0226,0.9221,nan,77.7831,27.008
8,4096,6,32,4,165,32,128,4.1256,1.6389,nan,1.6742,2.4642,0.9789,nan,77.5046,26.9113
8,4096,6,36,4,186,32,128,4.2971,1.7336,nan,1.7975,2.3906,0.9645,nan,81.3782,28.2563
8,4096,10,6,2,56,32,128,1.9067,0.565,nan,0.5886,3.2396,0.96,nan,49.8847,17.3211
8,4096,10,10,3,87,32,128,2.7237,0.766,nan,0.8201,3.3212,0.934,nan,69.524,24.1403
8,4096,10,16,3,137,32,128,3.6932,1.2778,nan,1.3087,2.8221,0.9764,nan,68.6072,23.8219
8,4096,10,24,3,206,32,128,4.4703,1.923,nan,1.9793,2.2585,0.9716,nan,68.2087,23.6836
8,4096,10,32,3,274,32,128,5.8296,2.6428,nan,2.6854,2.1708,0.9841,nan,66.8675,23.2179
8,4096,10,36,4,310,32,128,6.1751,3.0121,nan,3.073,2.0094,0.9802,nan,79.3336,27.5464
8,4096,16,6,2,82,32,128,2.5083,0.7724,nan,0.8199,3.0594,0.9421,nan,52.437,18.2073
8,4096,16,10,2,144,32,128,3.7139,1.2913,nan,1.324,2.805,0.9753,nan,57.0209,19.7989
8,4096,16,16,3,228,32,128,4.5916,2.1678,nan,2.2056,2.0818,0.9829,nan,67.7482,23.5237
8,4096,16,24,3,341,32,128,6.3216,3.3058,nan,3.3181,1.9052,0.9963,nan,67.3502,23.3855
8,4096,16,32,3,449,32,128,8.7341,4.4662,nan,4.4216,1.9753,1.0101,nan,66.5503,23.1077
8,4096,16,36,3,497,32,128,9.2764,4.9592,nan,4.8563,1.9102,1.0212,nan,67.0701,23.2882
8,4096,24,6,2,134,32,128,3.6874,1.2805,nan,1.2493,2.9516,1.025,nan,56.2361,19.5264
8,4096,24,10,2,213,32,128,4.4742,2.0888,nan,2.1425,2.0883,0.9749,nan,52.1222,18.098
8,4096,24,16,3,339,32,128,6.4063,3.2932,nan,3.3321,1.9226,0.9883,nan,66.6749,23.151
8,4096,24,24,3,500,32,128,9.2037,4.9786,nan,4.8547,1.8959,1.0255,nan,67.4981,23.4368
8,4096,24,32,3,666,32,128,13.2097,7.1003,nan,6.2781,2.1041,1.131,nan,69.5221,24.1396
8,4096,24,36,3,753,32,128,14.1143,8.0367,nan,7.1818,1.9653,1.119,nan,68.7132,23.8587
8,4096,32,6,2,177,32,128,4.2203,1.7024,nan,1.7562,2.4032,0.9694,nan,52.842,18.3479
8,4096,32,10,2,277,32,128,5.8634,2.6715,nan,2.6715,2.1948,1.0,nan,54.3615,18.8755
8,4096,32,16,2,439,32,128,8.604,4.3528,nan,4.2069,2.0452,1.0347,nan,54.7103,18.9966
8,4096,32,24,3,667,32,128,13.0273,7.0344,nan,6.1725,2.1105,1.1396,nan,70.8177,24.5895
8,4096,32,32,3,878,32,128,17.2965,9.7391,nan,8.2703,2.0914,1.1776,nan,69.5747,24.1579
8,4096,32,36,3,1000,32,128,20.035,11.9793,nan,9.6,2.087,1.2478,nan,68.2667,23.7037
8,4096,36,6,2,205,32,128,4.3832,1.9353,nan,1.9773,2.2167,0.9787,nan,54.3553,18.8734
8,4096,36,10,2,333,32,128,6.4576,3.1365,nan,3.0812,2.0959,1.018,nan,56.6632,19.6747
8,4096,36,16,2,504,32,128,9.1412,4.971,nan,4.8623,1.88,1.0223,nan,54.3447,18.8697
8,4096,36,24,3,760,32,128,13.9216,8.086,nan,7.1967,1.9345,1.1236,nan,69.2089,24.0309
8,4096,36,32,3,1008,32,128,20.1979,12.0606,nan,9.5271,2.12,1.2659,nan,69.3393,24.0762
8,4096,36,36,3,1129,32,128,23.0723,14.2198,nan,10.6936,2.1576,1.3298,nan,69.1913,24.0247
1,8192,6,6,3,31,32,128,0.5779,0.426,nan,0.4339,1.3317,0.9817,nan,5.8523,2.032
1,8192,6,10,3,52,32,128,0.4997,0.4321,nan,0.4413,1.1322,0.9791,nan,9.652,3.3514
1,8192,6,16,3,82,32,128,0.6838,0.4513,nan,0.4586,1.4911,0.9841,nan,14.6475,5.0859
1,8192,6,24,4,124,32,128,0.6615,0.4656,nan,0.4741,1.3952,0.982,nan,25.7106,8.9273
1,8192,6,32,4,165,32,128,1.2798,0.6861,nan,0.6943,1.8434,0.9882,nan,23.3628,8.1121
1,8192,6,36,4,186,32,128,1.3762,0.6906,nan,0.706,1.9491,0.9782,nan,25.897,8.992
1,8192,10,6,2,56,32,128,0.5303,0.4332,nan,0.4422,1.1993,0.9796,nan,8.3002,2.882
1,8192,10,10,3,87,32,128,0.6953,0.4526,nan,0.4596,1.5128,0.9848,nan,15.507,5.3844
1,8192,10,16,3,137,32,128,1.3491,0.6776,nan,0.6881,1.9605,0.9846,nan,16.3095,5.663
1,8192,10,24,3,206,32,128,1.294,0.6963,nan,0.7003,1.8478,0.9944,nan,24.0991,8.3677
1,8192,10,32,3,274,32,128,1.5451,0.7649,nan,0.8125,1.9016,0.9414,nan,27.6244,9.5918
1,8192,10,36,4,310,32,128,1.5329,0.7719,nan,0.7808,1.9633,0.9886,nan,39.0295,13.5519
1,8192,16,6,2,82,32,128,0.682,0.4485,nan,0.4547,1.5,0.9865,nan,11.8198,4.1041
1,8192,16,10,2,144,32,128,1.2923,0.6746,nan,0.6902,1.8724,0.9775,nan,13.6736,4.7478
1,8192,16,16,3,228,32,128,1.2543,0.6943,nan,0.6936,1.8083,1.0009,nan,26.9281,9.35
1,8192,16,24,3,341,32,128,1.4889,0.7718,nan,0.772,1.9285,0.9997,nan,36.1826,12.5634
1,8192,16,32,3,449,32,128,3.0331,1.1919,nan,1.18,2.5704,1.0101,nan,31.1713,10.8234
1,8192,16,36,3,497,32,128,3.0003,1.2865,nan,1.2093,2.481,1.0638,nan,33.6673,11.69
1,8192,24,6,2,134,32,128,1.4479,0.6725,nan,0.6901,2.0983,0.9745,nan,12.7261,4.4188
1,8192,24,10,2,213,32,128,1.2527,0.7107,nan,0.697,1.7974,1.0197,nan,20.0287,6.9544
1,8192,24,16,3,339,32,128,1.5409,0.769,nan,0.7668,2.0094,1.0028,nan,36.2143,12.5744
1,8192,24,24,3,500,32,128,3.0597,1.2759,nan,1.0995,2.7828,1.1604,nan,37.2532,12.9351
1,8192,24,32,3,666,32,128,3.3188,1.7454,nan,1.5933,2.0829,1.0954,nan,34.2416,11.8895
1,8192,24,36,3,753,32,128,3.2927,1.7467,nan,1.5979,2.0607,1.0932,nan,38.6053,13.4046
1,8192,32,6,2,177,32,128,1.3015,0.684,nan,0.6912,1.883,0.9897,nan,16.7826,5.8273
1,8192,32,10,2,277,32,128,1.6325,0.7598,nan,0.7663,2.1303,0.9915,nan,23.6887,8.2252
1,8192,32,16,2,439,32,128,2.9741,1.2716,nan,1.1923,2.4944,1.0665,nan,24.13,8.3785
1,8192,32,24,3,667,32,128,3.3227,1.6891,nan,1.5708,2.1153,1.0753,nan,34.7849,12.0781
1,8192,32,32,3,878,32,128,4.8288,2.2804,nan,1.9333,2.4977,1.1796,nan,37.2034,12.9178
1,8192,32,36,3,1000,32,128,4.9427,2.6541,nan,2.2595,2.1876,1.1747,nan,36.2565,12.5891
1,8192,36,6,2,205,32,128,1.323,0.6909,nan,0.6922,1.9112,0.9982,nan,19.4083,6.739
1,8192,36,10,2,333,32,128,1.6006,0.791,nan,0.7956,2.0118,0.9943,nan,27.4308,9.5246
1,8192,36,16,2,504,32,128,2.9993,1.2626,nan,1.1633,2.5783,1.0854,nan,28.3944,9.8592
1,8192,36,24,3,760,32,128,3.2235,1.7551,nan,1.5939,2.0224,1.1012,nan,39.062,13.5632
1,8192,36,32,3,1008,32,128,4.889,2.6701,nan,2.3059,2.1202,1.1579,nan,35.8109,12.4343
1,8192,36,36,3,1129,32,128,5.0836,2.8764,nan,2.4381,2.0851,1.1798,nan,37.9341,13.1716
2,8192,6,6,3,31,32,128,1.1146,0.4332,nan,0.4444,2.5081,0.9747,nan,11.4286,3.9683
2,8192,6,10,3,52,32,128,1.1642,0.4495,nan,0.4647,2.5051,0.9673,nan,18.3323,6.3654
2,8192,6,16,3,82,32,128,1.5674,0.6827,nan,0.6926,2.2632,0.9857,nan,19.3984,6.7356
2,8192,6,24,4,124,32,128,1.4797,0.6992,nan,0.7224,2.0483,0.9679,nan,33.7478,11.718
2,8192,6,32,4,165,32,128,2.8236,0.774,nan,0.8515,3.3163,0.9091,nan,38.0998,13.2291
2,8192,6,36,4,186,32,128,2.8803,0.7719,nan,0.8493,3.3916,0.9089,nan,43.0597,14.9513
2,8192,10,6,2,56,32,128,1.1426,0.4516,nan,0.4669,2.4471,0.9671,nan,15.7204,5.4585
2,8192,10,10,3,87,32,128,1.6004,0.681,nan,0.6902,2.3188,0.9866,nan,20.6528,7.1711
2,8192,10,16,3,137,32,128,2.5903,0.769,nan,0.7782,3.3284,0.9882,nan,28.8421,10.0146
2,8192,10,24,3,206,32,128,2.9005,1.1817,nan,1.1105,2.6118,1.0641,nan,30.3919,10.5527
2,8192,10,32,3,274,32,128,3.0956,1.5102,nan,1.4817,2.0892,1.0192,nan,30.2975,10.52
2,8192,10,36,4,310,32,128,3.115,1.5176,nan,1.4991,2.0778,1.0123,nan,40.6557,14.1166
2,8192,16,6,2,82,32,128,1.5677,0.685,nan,0.6994,2.2415,0.9794,nan,15.3675,5.3359
2,8192,16,10,2,144,32,128,2.7452,0.811,nan,0.7547,3.6375,1.0746,nan,25.0095,8.6839
2,8192,16,16,3,228,32,128,2.8871,1.1356,nan,1.2035,2.3989,0.9436,nan,31.0394,10.7776
2,8192,16,24,3,341,32,128,3.1877,1.5912,nan,1.5544,2.0507,1.0236,nan,35.942,12.4799
