batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
2,0,10,10,3,87,32,128,0.0202,nan,nan,0.0156,1.2936,nan,nan,914.6612,317.5907
2,0,10,16,3,137,32,128,0.0474,nan,nan,0.0161,2.9453,nan,nan,1395.9005,484.6877
2,0,10,24,3,206,32,128,0.0625,nan,nan,0.0215,2.9048,nan,nan,1569.5238,544.9735
2,0,10,32,3,274,32,128,0.0865,nan,nan,0.025,3.4651,nan,nan,1797.4119,624.1014
2,0,10,36,4,310,32,128,0.0949,nan,nan,0.0297,3.1967,nan,nan,2052.4137,712.6437
2,0,16,6,2,82,32,128,0.0195,nan,nan,0.0099,1.9645,nan,nan,1085.2084,376.8085
2,0,16,10,2,144,32,128,0.0471,nan,nan,0.0172,2.731,nan,nan,1094.2932,379.9629
2,0,16,16,3,228,32,128,0.0693,nan,nan,0.0263,2.6379,nan,nan,1421.0104,493.4064
2,0,16,24,3,341,32,128,0.1073,nan,nan,0.0295,3.6406,nan,nan,1895.6786,658.2217
2,0,16,32,3,449,32,128,0.2039,nan,nan,0.0372,5.4774,nan,nan,1975.8315,686.0526
2,0,16,36,3,497,32,128,0.2188,nan,nan,0.0402,5.4413,nan,nan,2025.181,703.1879
2,0,24,6,2,134,32,128,0.0451,nan,nan,0.0143,3.1429,nan,nan,1225.1428,425.3968
2,0,24,10,2,213,32,128,0.0629,nan,nan,0.0233,2.7029,nan,nan,1200.066,416.6896
2,0,24,16,3,339,32,128,0.1055,nan,nan,0.0276,3.8148,nan,nan,2008.8889,697.5309
2,0,24,24,3,500,32,128,0.2232,nan,nan,0.0399,5.5881,nan,nan,2051.2821,712.2507
2,0,24,32,3,666,32,128,0.4044,nan,nan,0.087,4.646,nan,nan,1253.6471,435.2941
2,0,24,36,3,753,32,128,0.5192,nan,nan,0.1516,3.4257,nan,nan,814.054,282.6576
2,0,32,6,2,177,32,128,0.0559,nan,nan,0.0159,3.5202,nan,nan,1461.6774,507.5269
2,0,32,10,2,277,32,128,0.086,nan,nan,0.0225,3.8182,nan,nan,1611.6364,559.596
2,0,32,16,2,439,32,128,0.1954,nan,nan,0.0328,5.9619,nan,nan,1756.0,609.7222
2,0,32,24,3,667,32,128,0.4035,nan,nan,0.086,4.6905,nan,nan,1270.4762,441.1376
2,0,32,32,3,878,32,128,0.7724,nan,nan,0.1808,4.2713,nan,nan,795.4278,276.1902
2,0,32,36,3,1000,32,128,1.0433,nan,nan,0.2055,5.0774,nan,nan,797.3836,276.8693
2,0,36,6,2,205,32,128,0.0618,nan,nan,0.0226,2.7385,nan,nan,1190.1913,413.2609
2,0,36,10,2,333,32,128,0.1032,nan,nan,0.0266,3.8756,nan,nan,1639.3846,569.2308
2,0,36,16,2,504,32,128,0.2199,nan,nan,0.0369,5.9648,nan,nan,1791.9999,622.2222
2,0,36,24,3,760,32,128,0.5263,nan,nan,0.1546,3.4035,nan,nan,805.298,279.6174
2,0,36,32,3,1008,32,128,1.0421,nan,nan,0.2069,5.0376,nan,nan,798.3541,277.2063
2,0,36,36,3,1129,32,128,1.2818,nan,nan,0.2376,5.3956,nan,nan,778.6207,270.3544
4,0,6,6,3,31,32,128,0.0133,nan,nan,0.0093,1.4271,nan,nan,1088.988,378.1208
4,0,6,10,3,52,32,128,0.0154,nan,nan,0.0154,1.0,nan,nan,1109.3334,385.1852
4,0,6,16,3,82,32,128,0.0326,nan,nan,0.0184,1.7708,nan,nan,1457.7777,506.1728
4,0,6,24,4,124,32,128,0.043,nan,nan,0.0256,1.6832,nan,nan,1908.2179,662.5757
4,0,6,32,4,165,32,128,0.0847,nan,nan,0.0338,2.5057,nan,nan,1920.0,666.6667
4,0,6,36,4,186,32,128,0.0878,nan,nan,0.0358,2.4513,nan,nan,2042.5093,709.2046
4,0,10,6,2,56,32,128,0.0156,nan,nan,0.0136,1.1492,nan,nan,1078.1481,374.357
4,0,10,10,3,87,32,128,0.0328,nan,nan,0.0246,1.3333,nan,nan,1160.0,402.7778
4,0,10,16,3,137,32,128,0.0738,nan,nan,0.0273,2.706,nan,nan,1646.5727,571.7266
4,0,10,24,3,206,32,128,0.1001,nan,nan,0.0357,2.8013,nan,nan,1888.487,655.7247
4,0,10,32,3,274,32,128,0.1679,nan,nan,0.0441,3.8057,nan,nan,2034.6338,706.4701
4,0,10,36,4,310,32,128,0.1896,nan,nan,0.0532,3.5613,nan,nan,2289.2308,794.8718
4,0,16,6,2,82,32,128,0.032,nan,nan,0.0155,2.0673,nan,nan,1390.7743,482.9077
4,0,16,10,2,144,32,128,0.074,nan,nan,0.0304,2.4311,nan,nan,1240.429,430.7045
4,0,16,16,3,228,32,128,0.111,nan,nan,0.0461,2.4087,nan,nan,1621.3333,562.963
4,0,16,24,3,341,32,128,0.2263,nan,nan,0.112,2.0203,nan,nan,997.5261,346.3632
4,0,16,32,3,449,32,128,0.43,nan,nan,0.185,2.3249,nan,nan,795.3914,276.1776
4,0,16,36,3,497,32,128,0.4736,nan,nan,0.2038,2.3241,nan,nan,799.196,277.4986
4,0,24,6,2,134,32,128,0.0727,nan,nan,0.0246,2.9583,nan,nan,1429.3333,496.2963
4,0,24,10,2,213,32,128,0.0993,nan,nan,0.0415,2.3941,nan,nan,1345.8512,467.3094
4,0,24,16,3,339,32,128,0.2243,nan,nan,0.1045,2.1457,nan,nan,1062.8782,369.0549
4,0,24,24,3,500,32,128,0.4795,nan,nan,0.2048,2.3412,nan,nan,800.0,277.7778
4,0,24,32,3,666,32,128,0.81,nan,nan,0.2744,2.9515,nan,nan,795.2239,276.1194
4,0,24,36,3,753,32,128,1.022,nan,nan,0.3174,3.2194,nan,nan,777.2903,269.8925
4,0,32,6,2,177,32,128,0.0853,nan,nan,0.0276,3.0845,nan,nan,1678.2222,582.716
4,0,32,10,2,277,32,128,0.1669,nan,nan,0.0389,4.2877,nan,nan,1865.3383,647.6869
4,0,32,16,2,439,32,128,0.4116,nan,nan,0.1794,2.2941,nan,nan,641.3354,222.6859
4,0,32,24,3,667,32,128,0.8069,nan,nan,0.2744,2.9403,nan,nan,796.4179,276.534
4,0,32,32,3,878,32,128,1.4889,nan,nan,0.3676,4.0502,nan,nan,782.6184,271.7425
4,0,32,36,3,1000,32,128,1.9354,nan,nan,0.4176,4.6341,nan,nan,784.6142,272.4355
4,0,36,6,2,205,32,128,0.0983,nan,nan,0.041,2.4,nan,nan,1312.0,455.5556
4,0,36,10,2,333,32,128,0.218,nan,nan,0.0922,2.3656,nan,nan,947.2,328.8889
4,0,36,16,2,504,32,128,0.4787,nan,nan,0.2066,2.3166,nan,nan,639.4251,222.0226
4,0,36,24,3,760,32,128,1.0291,nan,nan,0.3123,3.2951,nan,nan,797.3771,276.867
4,0,36,32,3,1008,32,128,1.9393,nan,nan,0.4128,4.6975,nan,nan,800.0868,277.8079
4,0,36,36,3,1129,32,128,2.5273,nan,nan,0.4691,5.3878,nan,nan,788.6595,273.8401
8,0,6,6,3,31,32,128,0.0195,nan,nan,0.0154,1.2667,nan,nan,1322.6667,459.2593
8,0,6,10,3,52,32,128,0.0236,nan,nan,0.0227,1.0366,nan,nan,1499.9437,520.8138
8,0,6,16,3,82,32,128,0.0502,nan,nan,0.0317,1.5806,nan,nan,1692.9032,587.8136
8,0,6,24,4,124,32,128,0.0666,nan,nan,0.0451,1.4773,nan,nan,2164.3636,751.5151
8,0,6,32,4,165,32,128,0.172,nan,nan,0.086,2.0,nan,nan,1508.5714,523.8095
8,0,6,36,4,186,32,128,0.2084,nan,nan,0.1421,1.4668,nan,nan,1029.4192,357.4372
8,0,10,6,2,56,32,128,0.0243,nan,nan,0.0203,1.1962,nan,nan,1446.0268,502.0926
8,0,10,10,3,87,32,128,0.05,nan,nan,0.043,1.1622,nan,nan,1325.7143,460.3175
8,0,10,16,3,137,32,128,0.1352,nan,nan,0.0461,2.9333,nan,nan,1948.4444,676.5432
8,0,10,24,3,206,32,128,0.2365,nan,nan,0.1656,1.4288,nan,nan,815.4789,283.1524
8,0,10,32,3,274,32,128,0.3629,nan,nan,0.2294,1.5822,nan,nan,782.8571,271.8254
8,0,10,36,4,310,32,128,0.4168,nan,nan,0.2715,1.5349,nan,nan,897.8327,311.7475
8,0,16,6,2,82,32,128,0.0502,nan,nan,0.0269,1.8678,nan,nan,1600.3431,555.6747
8,0,16,10,2,144,32,128,0.1382,nan,nan,0.0565,2.4469,nan,nan,1336.3331,464.0045
8,0,16,16,3,228,32,128,0.2611,nan,nan,0.1935,1.3492,nan,nan,772.0635,268.0776
8,0,16,24,3,341,32,128,0.4569,nan,nan,0.2816,1.6226,nan,nan,793.6,275.5556
8,0,16,32,3,449,32,128,0.771,nan,nan,0.3882,1.9858,nan,nan,757.9246,263.1683
8,0,16,36,3,497,32,128,0.8468,nan,nan,0.4383,1.9322,nan,nan,743.1776,258.0478
8,0,24,6,2,134,32,128,0.1308,nan,nan,0.0419,3.1234,nan,nan,1677.8419,582.584
8,0,24,10,2,213,32,128,0.2396,nan,nan,0.1772,1.3515,nan,nan,630.0401,218.7639
8,0,24,16,3,339,32,128,0.4588,nan,nan,0.2796,1.641,nan,nan,794.7252,275.9463
8,0,24,24,3,500,32,128,0.8518,nan,nan,0.4178,2.0387,nan,nan,784.3137,272.3312
8,0,24,32,3,666,32,128,1.6097,nan,nan,0.5641,2.8538,nan,nan,773.7948,268.6787
8,0,24,36,3,753,32,128,2.0132,nan,nan,0.6533,3.0817,nan,nan,755.3975,262.2908
8,0,32,6,2,177,32,128,0.1928,nan,nan,0.129,1.4949,nan,nan,719.4165,249.7974
8,0,32,10,2,277,32,128,0.3612,nan,nan,0.228,1.5841,nan,nan,636.9639,221.168
8,0,32,16,2,439,32,128,0.7383,nan,nan,0.3602,2.0498,nan,nan,639.0277,221.8846
8,0,32,24,3,667,32,128,1.602,nan,nan,0.5641,2.8399,nan,nan,774.9126,269.0669
8,0,32,32,3,878,32,128,2.8682,nan,nan,0.7337,3.909,nan,nan,784.2055,272.2936
8,0,32,36,3,1000,32,128,3.7467,nan,nan,0.838,4.471,nan,nan,782.0376,271.5408
8,0,36,6,2,205,32,128,0.2323,nan,nan,0.1751,1.3268,nan,nan,613.8011,213.1254
8,0,36,10,2,333,32,128,0.4516,nan,nan,0.2734,1.6517,nan,nan,638.5618,221.7228
8,0,36,16,2,504,32,128,0.8477,nan,nan,0.4131,2.052,nan,nan,639.5985,222.0828
8,0,36,24,3,760,32,128,2.0225,nan,nan,0.6327,3.1967,nan,nan,787.254,273.3521
8,0,36,32,3,1008,32,128,3.8267,nan,nan,0.8356,4.5797,nan,nan,790.5882,274.5098
8,0,36,36,3,1129,32,128,4.91,nan,nan,0.9523,5.1558,nan,nan,776.9463,269.773
1,1024,6,6,3,31,32,128,0.0399,0.0287,nan,0.0367,1.0876,0.7808,nan,69.159,24.0136
1,1024,6,10,3,52,32,128,0.0461,0.0317,nan,0.0388,1.1891,0.8192,nan,109.9257,38.1686
1,1024,6,16,3,82,32,128,0.0799,0.053,nan,0.055,1.4512,0.9622,nan,122.0465,42.3773
1,1024,6,24,4,124,32,128,0.0911,0.0604,nan,0.0614,1.4833,0.9833,nan,198.4,68.8889
1,1024,6,32,4,165,32,128,0.179,0.1165,nan,0.1096,1.6335,1.0635,nan,148.0374,51.4019
1,1024,6,36,4,186,32,128,0.1843,0.1178,nan,0.1113,1.6559,1.0582,nan,164.3111,57.0525
1,1024,10,6,2,56,32,128,0.0471,0.0317,nan,0.0379,1.2432,0.8378,nan,96.8649,33.6336
1,1024,10,10,3,87,32,128,0.0827,0.0531,nan,0.0563,1.4679,0.9435,nan,126.5455,43.9394
1,1024,10,16,3,137,32,128,0.1759,0.1115,nan,0.1065,1.6517,1.0472,nan,105.3846,36.5919
1,1024,10,24,3,206,32,128,0.1874,0.1218,nan,0.1147,1.6339,1.0618,nan,147.1429,51.0913
1,1024,10,32,3,274,32,128,0.1997,0.1362,nan,0.1249,1.5987,1.0902,nan,179.6721,62.3862
1,1024,10,36,4,310,32,128,0.2058,0.1413,nan,0.129,1.5952,1.0952,nan,236.1905,82.0106
1,1024,16,6,2,82,32,128,0.0799,0.0522,nan,0.0532,1.5,0.9808,nan,100.9231,35.0427
1,1024,16,10,2,144,32,128,0.172,0.1116,nan,0.1074,1.6014,1.039,nan,87.8499,30.5034
1,1024,16,16,3,228,32,128,0.1874,0.1249,nan,0.1187,1.5782,1.0521,nan,157.3049,54.6198
1,1024,16,24,3,341,32,128,0.2023,0.1472,nan,0.1311,1.5431,1.1233,nan,213.125,74.0017
1,1024,16,32,3,449,32,128,0.4922,0.2732,nan,0.2017,2.44,1.3542,nan,182.335,63.3108
1,1024,16,36,3,497,32,128,0.5044,0.2836,nan,0.214,2.3569,1.3254,nan,190.2392,66.0553
1,1024,24,6,2,134,32,128,0.1782,0.1113,nan,0.1055,1.6896,1.0555,nan,83.2748,28.9149
1,1024,24,10,2,213,32,128,0.1832,0.1219,nan,0.1157,1.583,1.0531,nan,120.6372,41.8879
1,1024,24,16,3,339,32,128,0.2149,0.1472,nan,0.1308,1.6427,1.1253,nan,212.2377,73.6936
1,1024,24,24,3,500,32,128,0.508,0.2861,nan,0.213,2.3848,1.3431,nan,192.3077,66.7735
1,1024,24,32,3,666,32,128,0.6236,0.3833,nan,0.2854,2.1849,1.3431,nan,191.1497,66.3714
1,1024,24,36,3,753,32,128,0.6569,0.4516,nan,0.3103,2.1173,1.4554,nan,198.8119,69.0319
1,1024,32,6,2,177,32,128,0.1782,0.1178,nan,0.1096,1.6262,1.0748,nan,105.8692,36.7601
1,1024,32,10,2,277,32,128,0.2028,0.1362,nan,0.1239,1.6364,1.0992,nan,146.5124,50.8724
1,1024,32,16,2,439,32,128,0.4813,0.2662,nan,0.1997,2.4104,1.3333,nan,144.0821,50.0285
1,1024,32,24,3,667,32,128,0.6388,0.385,nan,0.2867,2.2282,1.3429,nan,190.5821,66.1743
1,1024,32,32,3,878,32,128,1.0004,0.6992,nan,0.3901,2.5643,1.7922,nan,184.357,64.0128
1,1024,32,36,3,1000,32,128,1.0725,0.837,nan,0.4557,2.3537,1.8368,nan,179.7753,62.422
1,1024,36,6,2,205,32,128,0.1873,0.1219,nan,0.1157,1.6188,1.0531,nan,116.1062,40.3147
1,1024,36,10,2,333,32,128,0.2161,0.1463,nan,0.129,1.6746,1.1341,nan,169.1429,58.7302
1,1024,36,16,2,504,32,128,0.5058,0.2885,nan,0.216,2.3414,1.3357,nan,152.906,53.0924
1,1024,36,24,3,760,32,128,0.6608,0.4506,nan,0.3102,2.13,1.4523,nan,200.6808,69.6808
1,1024,36,32,3,1008,32,128,1.0875,0.8417,nan,0.4577,2.3758,1.8389,nan,180.4027,62.6398
1,1024,36,36,3,1129,32,128,1.2119,0.9631,nan,0.4987,2.4301,1.9312,nan,185.462,64.3965
2,1024,6,6,3,31,32,128,0.0809,0.0328,nan,0.0399,2.0256,0.8205,nan,127.1795,44.1595
2,1024,6,10,3,52,32,128,0.0809,0.0471,nan,0.0573,1.4107,0.8214,nan,148.5714,51.5873
2,1024,6,16,3,82,32,128,0.1577,0.1044,nan,0.1096,1.4393,0.9533,nan,122.6168,42.5753
2,1024,6,24,4,124,32,128,0.1731,0.1115,nan,0.1217,1.4222,0.9166,nan,200.3566,69.5683
2,1024,6,32,4,165,32,128,0.396,0.1504,nan,0.1339,2.9584,1.1234,nan,242.3524,84.1501
2,1024,6,36,4,186,32,128,0.4024,0.1505,nan,0.1403,2.8686,1.073,nan,260.6715,90.511
2,1024,10,6,2,56,32,128,0.0807,0.0481,nan,0.058,1.391,0.8293,nan,126.4825,43.9175
2,1024,10,10,3,87,32,128,0.1679,0.1051,nan,0.1154,1.4549,0.9109,nan,123.4932,42.8796
2,1024,10,16,3,137,32,128,0.3584,0.1402,nan,0.1269,2.824,1.1044,nan,176.8633,61.4109
2,1024,10,24,3,206,32,128,0.4145,0.1976,nan,0.1915,2.1648,1.0321,nan,176.2567,61.2002
2,1024,10,32,3,274,32,128,0.513,0.2591,nan,0.2621,1.957,0.9883,nan,171.25,59.4618
2,1024,10,36,4,310,32,128,0.5249,0.2785,nan,0.2744,1.9126,1.0149,nan,222.0895,77.1144
2,1024,16,6,2,82,32,128,0.1577,0.1044,nan,0.1083,1.4565,0.9647,nan,99.2676,34.4679
2,1024,16,10,2,144,32,128,0.3584,0.1401,nan,0.1283,2.7934,1.0922,nan,147.1066,51.0787
2,1024,16,16,3,228,32,128,0.428,0.2038,nan,0.2139,2.0011,0.9529,nan,174.676,60.6514
2,1024,16,24,3,341,32,128,0.5288,0.2898,nan,0.2939,1.7994,0.9861,nan,190.1045,66.0085
2,1024,16,32,3,449,32,128,0.8045,0.4915,nan,0.4311,1.8662,1.1401,nan,170.6413,59.2505
2,1024,16,36,3,497,32,128,0.8427,0.5243,nan,0.4567,1.8452,1.148,nan,178.296,61.9083
2,1024,24,6,2,134,32,128,0.3461,0.138,nan,0.1239,2.7933,1.1139,nan,141.7521,49.2195
2,1024,24,10,2,213,32,128,0.4162,0.1973,nan,0.1996,2.0845,0.9883,nan,139.8378,48.5548
2,1024,24,16,3,339,32,128,0.532,0.2896,nan,0.2932,1.8145,0.9877,nan,189.433,65.7754
2,1024,24,24,3,500,32,128,0.8407,0.5274,nan,0.4586,1.8333,1.15,nan,178.64,62.0278
2,1024,24,32,3,666,32,128,1.2452,0.821,nan,0.6287,1.9805,1.3059,nan,173.5505,60.2606
2,1024,24,36,3,753,32,128,1.3373,0.9533,nan,0.683,1.958,1.3958,nan,180.6297,62.7186
2,1024,32,6,2,177,32,128,0.3983,0.1516,nan,0.1318,3.0221,1.1498,nan,176.0117,61.1152
2,1024,32,10,2,277,32,128,0.514,0.258,nan,0.2618,1.9631,0.9855,nan,138.6608,48.1461
2,1024,32,16,2,439,32,128,0.7975,0.4392,nan,0.3901,2.0442,1.1257,nan,147.4856,51.2103
2,1024,32,24,3,667,32,128,1.2452,0.8194,nan,0.6275,1.9845,1.3059,nan,174.1656,60.4742
2,1024,32,32,3,878,32,128,1.7051,1.3101,nan,0.8263,2.0635,1.5855,nan,174.0869,60.4469
2,1024,32,36,3,1000,32,128,2.0787,1.6402,nan,0.9512,2.1854,1.7244,nan,172.2485,59.8085
2,1024,36,6,2,205,32,128,0.4127,0.2005,nan,0.1935,2.1328,1.0364,nan,138.8704,48.2189
2,1024,36,10,2,333,32,128,0.5318,0.2877,nan,0.2857,1.8615,1.0072,nan,152.7742,53.0466
2,1024,36,16,2,504,32,128,0.8361,0.5277,nan,0.4608,1.8144,1.1452,nan,143.36,49.7778
2,1024,36,24,3,760,32,128,1.3097,0.9624,nan,0.6848,1.9125,1.4054,nan,181.8318,63.136
2,1024,36,32,3,1008,32,128,2.0911,1.6429,nan,0.9492,2.2029,1.7308,nan,173.9835,60.4109
2,1024,36,36,3,1129,32,128,2.4067,1.9507,nan,1.0944,2.1991,1.7824,nan,169.0149,58.6857
4,1024,6,6,3,31,32,128,0.2456,0.0512,nan,0.0603,4.0735,0.8493,nan,168.4926,58.5044
4,1024,6,10,3,52,32,128,0.2526,0.1022,nan,0.1175,2.1499,0.8697,nan,145.0306,50.3579
4,1024,6,16,3,82,32,128,0.3593,0.1249,nan,0.1321,2.72,0.9457,nan,203.4109,70.6288
4,1024,6,24,4,124,32,128,0.4065,0.1778,nan,0.2191,1.855,0.8113,nan,222.5047,77.2586
4,1024,6,32,4,165,32,128,0.6217,0.2717,nan,0.2888,2.1528,0.9409,nan,224.6809,78.0142
4,1024,6,36,4,186,32,128,0.6393,0.2796,nan,0.308,2.0756,0.9077,nan,237.474,82.4562
4,1024,10,6,2,56,32,128,0.2542,0.1014,nan,0.1157,2.1966,0.8761,nan,126.8673,44.0511
4,1024,10,10,3,87,32,128,0.3686,0.1259,nan,0.1403,2.6277,0.8974,nan,203.2117,70.5596
4,1024,10,16,3,137,32,128,0.5724,0.2447,nan,0.2641,2.1676,0.9264,nan,169.9945,59.0259
4,1024,10,24,3,206,32,128,0.6646,0.3348,nan,0.3707,1.7928,0.9033,nan,182.0995,63.229
4,1024,10,32,3,274,32,128,0.9447,0.4883,nan,0.4953,1.9074,0.9859,nan,181.2799,62.9444
4,1024,10,36,4,310,32,128,0.9779,0.5632,nan,0.5772,1.6942,0.9757,nan,211.1867,73.3287
4,1024,16,6,2,82,32,128,0.3584,0.1257,nan,0.13,2.7559,0.9665,nan,165.2913,57.3928
4,1024,16,10,2,144,32,128,0.5763,0.2488,nan,0.2693,2.14,0.924,nan,140.1673,48.6692
4,1024,16,16,3,228,32,128,0.6982,0.4003,nan,0.4362,1.6008,0.9178,nan,171.2802,59.4723
4,1024,16,24,3,341,32,128,1.0268,0.6441,nan,0.6393,1.606,1.0075,nan,174.7755,60.6859
4,1024,16,32,3,449,32,128,1.5114,0.9864,nan,0.8542,1.7694,1.1548,nan,172.2491,59.8087
4,1024,16,36,3,497,32,128,1.623,1.0875,nan,0.9697,1.6737,1.1214,nan,167.9409,58.3128
4,1024,24,6,2,134,32,128,0.5811,0.2417,nan,0.2591,2.2431,0.9328,nan,135.5889,47.0795
4,1024,24,10,2,213,32,128,0.6728,0.341,nan,0.3806,1.7677,0.896,nan,146.7101,50.941
4,1024,24,16,3,339,32,128,1.0271,0.6429,nan,0.6423,1.599,1.0009,nan,172.9368,60.0475
4,1024,24,24,3,500,32,128,1.6215,1.0931,nan,0.9541,1.6996,1.1458,nan,171.7285,59.628
4,1024,24,32,3,666,32,128,2.417,1.6568,nan,1.3266,1.822,1.249,nan,164.5099,57.1215
4,1024,24,36,3,753,32,128,2.6455,1.9582,nan,1.5261,1.7335,1.2832,nan,161.6842,56.1404
4,1024,32,6,2,177,32,128,0.641,0.2764,nan,0.2949,2.1736,0.9371,nan,157.3333,54.6296
4,1024,32,10,2,277,32,128,0.9485,0.4895,nan,0.4952,1.9153,0.9883,nan,146.6213,50.9102
4,1024,32,16,2,439,32,128,1.5007,0.9384,nan,0.8325,1.8026,1.1272,nan,138.2337,47.9978
4,1024,32,24,3,667,32,128,2.4305,1.6578,nan,1.3211,1.8397,1.2548,nan,165.4373,57.4435
4,1024,32,32,3,878,32,128,3.3146,2.5708,nan,1.7945,1.8471,1.4326,nan,160.3238,55.668
4,1024,32,36,3,1000,32,128,3.8728,3.2041,nan,2.0755,1.866,1.5438,nan,157.8822,54.8202
4,1024,36,6,2,205,32,128,0.6766,0.3399,nan,0.3748,1.8054,0.9069,nan,143.388,49.7875
4,1024,36,10,2,333,32,128,1.0249,0.6346,nan,0.6369,1.6093,0.9964,nan,137.0684,47.5932
4,1024,36,16,2,504,32,128,1.6036,1.0793,nan,0.9578,1.6743,1.1268,nan,137.9406,47.896
4,1024,36,24,3,760,32,128,2.6484,1.9904,nan,1.5355,1.7248,1.2963,nan,162.1874,56.3151
