batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
4,0,10,16,3,137,32,128,0.0737,nan,nan,0.0268,2.746,nan,nan,1673.0829,580.9316
4,0,10,24,3,206,32,128,0.0993,nan,nan,0.0358,2.771,nan,nan,1883.4285,653.9682
4,0,10,32,3,274,32,128,0.1679,nan,nan,0.0573,2.9288,nan,nan,1566.5885,543.9543
4,0,10,36,4,310,32,128,0.1896,nan,nan,0.0532,3.561,nan,nan,2289.2308,794.8718
4,0,16,6,2,82,32,128,0.0324,nan,nan,0.0154,2.1094,nan,nan,1399.4667,485.9259
4,0,16,10,2,144,32,128,0.0748,nan,nan,0.0255,2.931,nan,nan,1480.1104,513.9272
4,0,16,16,3,228,32,128,0.1106,nan,nan,0.0461,2.4,nan,nan,1621.3333,562.963
4,0,16,24,3,341,32,128,0.2282,nan,nan,0.1101,2.073,nan,nan,1015.0698,352.4548
4,0,16,32,3,449,32,128,0.4277,nan,nan,0.1845,2.318,nan,nan,797.3916,276.8721
4,0,16,36,3,497,32,128,0.4721,nan,nan,0.2039,2.3151,nan,nan,798.6943,277.3244
4,0,24,6,2,134,32,128,0.0735,nan,nan,0.0246,2.9922,nan,nan,1429.3333,496.2963
4,0,24,10,2,213,32,128,0.0993,nan,nan,0.0325,3.0521,nan,nan,1715.7287,595.7391
4,0,24,16,3,339,32,128,0.2256,nan,nan,0.1087,2.0752,nan,nan,1022.0403,354.8751
4,0,24,24,3,500,32,128,0.4791,nan,nan,0.2048,2.3391,nan,nan,800.0,277.7778
4,0,24,32,3,666,32,128,0.8072,nan,nan,0.2744,2.9418,nan,nan,795.363,276.1677
4,0,24,36,3,753,32,128,1.0188,nan,nan,0.3164,3.2198,nan,nan,779.8058,270.7659
4,0,32,6,2,177,32,128,0.085,nan,nan,0.0276,3.0776,nan,nan,1680.1669,583.3913
4,0,32,10,2,277,32,128,0.1679,nan,nan,0.0398,4.2186,nan,nan,1824.1028,633.369
4,0,32,16,2,439,32,128,0.4148,nan,nan,0.1802,2.3018,nan,nan,638.6589,221.7566
4,0,32,24,3,667,32,128,0.81,nan,nan,0.2742,2.9544,nan,nan,797.2081,276.8084
4,0,32,32,3,878,32,128,1.4911,nan,nan,0.3686,4.0448,nan,nan,780.4444,270.9877
4,0,32,36,3,1000,32,128,1.9154,nan,nan,0.4193,4.5678,nan,nan,781.4408,271.3336
4,0,36,6,2,205,32,128,0.0983,nan,nan,0.0317,3.0968,nan,nan,1692.9032,587.8136
4,0,36,10,2,333,32,128,0.2178,nan,nan,0.091,2.3931,nan,nan,959.1899,333.052
4,0,36,16,2,504,32,128,0.4799,nan,nan,0.2068,2.3212,nan,nan,639.0292,221.8852
4,0,36,24,3,760,32,128,1.0336,nan,nan,0.3123,3.3094,nan,nan,797.3771,276.867
4,0,36,32,3,1008,32,128,1.9455,nan,nan,0.4135,4.7046,nan,nan,798.7247,277.335
4,0,36,36,3,1129,32,128,2.5297,nan,nan,0.4711,5.3694,nan,nan,785.2313,272.6497
8,0,6,6,3,31,32,128,0.0195,nan,nan,0.0154,1.2667,nan,nan,1322.6667,459.2593
8,0,6,10,3,52,32,128,0.0236,nan,nan,0.0225,1.0455,nan,nan,1512.7273,525.2525
8,0,6,16,3,82,32,128,0.0498,nan,nan,0.0316,1.578,nan,nan,1701.4793,590.7914
8,0,6,24,4,124,32,128,0.0664,nan,nan,0.0451,1.4741,nan,nan,2164.3636,751.5151
8,0,6,32,4,165,32,128,0.1729,nan,nan,0.085,2.0335,nan,nan,1525.8852,529.8213
8,0,6,36,4,186,32,128,0.2098,nan,nan,0.1423,1.4746,nan,nan,1028.1457,356.995
8,0,10,6,2,56,32,128,0.0245,nan,nan,0.0205,1.1961,nan,nan,1433.6,497.7778
8,0,10,10,3,87,32,128,0.0502,nan,nan,0.043,1.1667,nan,nan,1325.7143,460.3175
8,0,10,16,3,137,32,128,0.1346,nan,nan,0.0461,2.9181,nan,nan,1946.4169,675.8392
8,0,10,24,3,206,32,128,0.2365,nan,nan,0.1659,1.4259,nan,nan,813.8272,282.5789
8,0,10,32,3,274,32,128,0.3591,nan,nan,0.2376,1.5117,nan,nan,755.8621,262.4521
8,0,10,36,4,310,32,128,0.4127,nan,nan,0.2714,1.5208,nan,nan,898.4151,311.9497
8,0,16,6,2,82,32,128,0.0492,nan,nan,0.0266,1.8486,nan,nan,1614.7692,560.6838
8,0,16,10,2,144,32,128,0.1368,nan,nan,0.0424,3.2312,nan,nan,1782.6189,618.9649
8,0,16,16,3,228,32,128,0.2621,nan,nan,0.1934,1.3553,nan,nan,772.5105,268.2328
8,0,16,24,3,341,32,128,0.4598,nan,nan,0.2826,1.6268,nan,nan,790.7246,274.5572
8,0,16,32,3,449,32,128,0.7731,nan,nan,0.388,1.9924,nan,nan,758.3309,263.3093
8,0,16,36,3,497,32,128,0.85,nan,nan,0.4362,1.9485,nan,nan,746.6666,259.2593
8,0,24,6,2,134,32,128,0.1311,nan,nan,0.042,3.122,nan,nan,1673.3659,581.0298
8,0,24,10,2,213,32,128,0.2405,nan,nan,0.1751,1.3737,nan,nan,637.7544,221.4425
8,0,24,16,3,339,32,128,0.4591,nan,nan,0.2798,1.6406,nan,nan,793.9528,275.678
8,0,24,24,3,500,32,128,0.8517,nan,nan,0.4176,2.0397,nan,nan,784.7044,272.4668
8,0,24,32,3,666,32,128,1.6139,nan,nan,0.56,2.8819,nan,nan,779.4103,270.6286
8,0,24,36,3,753,32,128,2.006,nan,nan,0.6524,3.075,nan,nan,756.4535,262.6575
8,0,32,6,2,177,32,128,0.1935,nan,nan,0.1288,1.502,nan,nan,720.2205,250.0766
8,0,32,10,2,277,32,128,0.3614,nan,nan,0.2274,1.5894,nan,nan,638.6221,221.7438
8,0,32,16,2,439,32,128,0.7429,nan,nan,0.3594,2.067,nan,nan,640.3647,222.3488
8,0,32,24,3,667,32,128,1.6035,nan,nan,0.5649,2.8386,nan,nan,773.8372,268.6935
8,0,32,32,3,878,32,128,2.8675,nan,nan,0.7383,3.884,nan,nan,779.3789,270.6177
8,0,32,36,3,1000,32,128,3.739,nan,nan,0.8346,4.4803,nan,nan,785.2761,272.6653
8,0,36,6,2,205,32,128,0.2314,nan,nan,0.1691,1.3684,nan,nan,635.5194,220.6665
8,0,36,10,2,333,32,128,0.4595,nan,nan,0.2734,1.6807,nan,nan,638.5618,221.7228
8,0,36,16,2,504,32,128,0.8637,nan,nan,0.4137,2.0879,nan,nan,638.7327,221.7822
8,0,36,24,3,760,32,128,2.0222,nan,nan,0.6287,3.2163,nan,nan,792.1824,275.0633
8,0,36,32,3,1008,32,128,3.8244,nan,nan,0.8339,4.5863,nan,nan,792.1961,275.0681
8,0,36,36,3,1129,32,128,4.9135,nan,nan,0.9502,5.1712,nan,nan,778.6994,270.3817
1,1024,6,6,3,31,32,128,0.043,0.0297,nan,0.0358,1.2,0.8286,nan,70.8571,24.6032
1,1024,6,10,3,52,32,128,0.0459,0.0317,nan,0.0389,1.1789,0.8158,nan,109.4737,38.0117
1,1024,6,16,3,82,32,128,0.0808,0.0532,nan,0.0552,1.4633,0.9649,nan,121.728,42.2667
1,1024,6,24,4,124,32,128,0.0901,0.0604,nan,0.0604,1.4915,1.0,nan,201.7627,70.0565
1,1024,6,32,4,165,32,128,0.1791,0.1167,nan,0.1096,1.6349,1.0647,nan,148.0374,51.4019
1,1024,6,36,4,186,32,128,0.1838,0.1178,nan,0.1113,1.6504,1.0576,nan,164.2167,57.0197
1,1024,10,6,2,56,32,128,0.0461,0.0317,nan,0.0388,1.1886,0.8188,nan,94.6661,32.8702
1,1024,10,10,3,87,32,128,0.0829,0.0532,nan,0.0572,1.4501,0.9309,nan,124.5986,43.2634
1,1024,10,16,3,137,32,128,0.1761,0.1116,nan,0.1065,1.6545,1.0484,nan,105.4163,36.6029
1,1024,10,24,3,206,32,128,0.1874,0.1217,nan,0.1147,1.6339,1.0615,nan,147.1429,51.0913
1,1024,10,32,3,274,32,128,0.2007,0.1361,nan,0.1287,1.5596,1.0577,nan,174.4225,60.5634
1,1024,10,36,4,310,32,128,0.2058,0.142,nan,0.1297,1.5868,1.0947,nan,234.9377,81.5756
1,1024,16,6,2,82,32,128,0.0799,0.0522,nan,0.0532,1.4997,0.9808,nan,100.9231,35.0427
1,1024,16,10,2,144,32,128,0.1713,0.1116,nan,0.1055,1.6242,1.0583,nan,89.4757,31.068
1,1024,16,16,3,228,32,128,0.1876,0.1249,nan,0.1188,1.5797,1.0517,nan,157.2414,54.5977
1,1024,16,24,3,341,32,128,0.2028,0.1473,nan,0.13,1.5591,1.1329,nan,214.8031,74.5844
1,1024,16,32,3,449,32,128,0.4946,0.2759,nan,0.2048,2.4154,1.3473,nan,179.6281,62.3709
1,1024,16,36,3,497,32,128,0.502,0.2836,nan,0.2128,2.3586,1.3325,nan,191.2975,66.4228
1,1024,24,6,2,134,32,128,0.1782,0.1106,nan,0.1052,1.6942,1.0516,nan,83.5028,28.994
1,1024,24,10,2,213,32,128,0.1821,0.1219,nan,0.1136,1.603,1.0725,nan,122.8627,42.6607
1,1024,24,16,3,339,32,128,0.214,0.1464,nan,0.13,1.6457,1.126,nan,213.5433,74.147
1,1024,24,24,3,500,32,128,0.5063,0.2857,nan,0.212,2.3884,1.3478,nan,193.2367,67.0961
1,1024,24,32,3,666,32,128,0.6226,0.3881,nan,0.2823,2.2055,1.3748,nan,193.2733,67.1088
1,1024,24,36,3,753,32,128,0.6577,0.4484,nan,0.3082,2.134,1.4549,nan,200.1329,69.4906
1,1024,32,6,2,177,32,128,0.1781,0.1165,nan,0.1085,1.6409,1.0734,nan,106.8679,37.1069
1,1024,32,10,2,277,32,128,0.2034,0.1372,nan,0.1249,1.6279,1.0984,nan,145.3115,50.4554
1,1024,32,16,2,439,32,128,0.4812,0.2652,nan,0.2028,2.3736,1.3081,nan,141.899,49.2705
1,1024,32,24,3,667,32,128,0.6339,0.389,nan,0.2835,2.2359,1.3721,nan,192.7441,66.925
1,1024,32,32,3,878,32,128,1.0096,0.6987,nan,0.3891,2.5945,1.7956,nan,184.8421,64.1813
1,1024,32,36,3,1000,32,128,1.0654,0.8365,nan,0.4543,2.3449,1.8411,nan,180.3071,62.6066
1,1024,36,6,2,205,32,128,0.187,0.1215,nan,0.1134,1.6496,1.0715,nan,118.4984,41.1453
1,1024,36,10,2,333,32,128,0.215,0.1454,nan,0.1287,1.6706,1.1296,nan,169.5423,58.8689
1,1024,36,16,2,504,32,128,0.5069,0.2864,nan,0.214,2.3684,1.3384,nan,154.3349,53.5885
1,1024,36,24,3,760,32,128,0.6603,0.4504,nan,0.3123,2.1141,1.442,nan,199.3443,69.2168
1,1024,36,32,3,1008,32,128,1.0875,0.841,nan,0.4566,2.3818,1.842,nan,180.8579,62.7979
1,1024,36,36,3,1129,32,128,1.2104,0.9615,nan,0.4985,2.428,1.9289,nan,185.5334,64.4213
2,1024,6,6,3,31,32,128,0.0809,0.0328,nan,0.0399,2.0256,0.8205,nan,127.1795,44.1595
2,1024,6,10,3,52,32,128,0.0812,0.0479,nan,0.0583,1.3929,0.8217,nan,146.085,50.724
2,1024,6,16,3,82,32,128,0.1587,0.1055,nan,0.1106,1.4348,0.9537,nan,121.4815,42.1811
2,1024,6,24,4,124,32,128,0.1751,0.1116,nan,0.1227,1.4274,0.9099,nan,198.7364,69.0057
2,1024,6,32,4,165,32,128,0.3962,0.1515,nan,0.1341,2.9536,1.1291,nan,241.8321,83.9695
2,1024,6,36,4,186,32,128,0.4004,0.1498,nan,0.1403,2.854,1.0679,nan,260.6715,90.511
2,1024,10,6,2,56,32,128,0.0799,0.0481,nan,0.0583,1.3711,0.8261,nan,125.9962,43.7487
2,1024,10,10,3,87,32,128,0.1679,0.1055,nan,0.1157,1.4513,0.9115,nan,123.1858,42.7729
2,1024,10,16,3,137,32,128,0.3594,0.1413,nan,0.126,2.8537,1.122,nan,178.2114,61.8789
2,1024,10,24,3,206,32,128,0.4127,0.1997,nan,0.1884,2.1902,1.0598,nan,179.1304,62.1981
2,1024,10,32,3,274,32,128,0.509,0.257,nan,0.2632,1.9342,0.9767,nan,170.5837,59.2304
2,1024,10,36,4,310,32,128,0.5212,0.2733,nan,0.2772,1.8802,0.9859,nan,219.8592,76.34
2,1024,16,6,2,82,32,128,0.1577,0.1044,nan,0.1082,1.4573,0.9654,nan,99.341,34.4934
2,1024,16,10,2,144,32,128,0.3538,0.1401,nan,0.1259,2.81,1.1125,nan,149.9108,52.0524
2,1024,16,16,3,228,32,128,0.4275,0.2048,nan,0.212,2.0168,0.9662,nan,176.2319,61.1916
2,1024,16,24,3,341,32,128,0.5274,0.2891,nan,0.2908,1.8134,0.9941,nan,192.1127,66.7058
2,1024,16,32,3,449,32,128,0.8059,0.4912,nan,0.4308,1.8707,1.1403,nan,170.7617,59.2923
2,1024,16,36,3,497,32,128,0.8426,0.5233,nan,0.4567,1.8449,1.1457,nan,178.296,61.9083
2,1024,24,6,2,134,32,128,0.349,0.1382,nan,0.1249,2.7938,1.1066,nan,140.5902,48.816
2,1024,24,10,2,213,32,128,0.4152,0.1966,nan,0.1986,2.0903,0.9898,nan,140.5474,48.8012
2,1024,24,16,3,339,32,128,0.5354,0.2898,nan,0.2908,1.8412,0.9965,nan,190.9859,66.3146
2,1024,24,24,3,500,32,128,0.8423,0.5274,nan,0.4588,1.8361,1.1496,nan,178.5714,62.004
2,1024,24,32,3,666,32,128,1.2379,0.831,nan,0.6297,1.9658,1.3196,nan,173.2771,60.1657
2,1024,24,36,3,753,32,128,1.3377,0.9539,nan,0.6814,1.9631,1.3998,nan,181.0538,62.8659
2,1024,32,6,2,177,32,128,0.4025,0.1534,nan,0.1352,2.9779,1.1352,nan,171.6364,59.596
2,1024,32,10,2,277,32,128,0.5151,0.258,nan,0.2584,1.9934,0.9987,nan,140.5154,48.7901
2,1024,32,16,2,439,32,128,0.796,0.438,nan,0.3909,2.0364,1.1204,nan,147.1958,51.1097
2,1024,32,24,3,667,32,128,1.2428,0.8206,nan,0.6276,1.9802,1.3075,nan,174.1301,60.4618
2,1024,32,32,3,878,32,128,1.7065,1.3075,nan,0.8448,2.02,1.5477,nan,170.2788,59.1246
2,1024,32,36,3,1000,32,128,2.0731,1.6404,nan,0.9516,2.1785,1.7239,nan,172.1761,59.7834
2,1024,36,6,2,205,32,128,0.4117,0.1966,nan,0.1871,2.2004,1.0506,nan,143.6087,49.8641
2,1024,36,10,2,333,32,128,0.5345,0.2871,nan,0.2877,1.8577,0.9978,nan,151.6868,52.669
2,1024,36,16,2,504,32,128,0.8376,0.5335,nan,0.4649,1.8018,1.1476,nan,142.0969,49.3392
2,1024,36,24,3,760,32,128,1.3204,0.9595,nan,0.6881,1.9189,1.3944,nan,180.9608,62.8336
2,1024,36,32,3,1008,32,128,2.0966,1.6435,nan,0.9523,2.2016,1.7258,nan,173.4194,60.2151
2,1024,36,36,3,1129,32,128,2.4006,1.945,nan,1.0955,2.1913,1.7755,nan,168.8496,58.6283
4,1024,6,6,3,31,32,128,0.2458,0.052,nan,0.0604,4.0678,0.8604,nan,168.1356,58.3804
4,1024,6,10,3,52,32,128,0.2529,0.1022,nan,0.1167,2.1667,0.8757,nan,145.9649,50.6823
4,1024,6,16,3,82,32,128,0.3584,0.126,nan,0.1327,2.7001,0.9489,nan,202.4301,70.2882
4,1024,6,24,4,124,32,128,0.4059,0.1802,nan,0.2178,1.8637,0.8274,nan,223.8613,77.7296
4,1024,6,32,4,165,32,128,0.6207,0.2744,nan,0.2887,2.1503,0.9507,nan,224.768,78.0445
4,1024,6,36,4,186,32,128,0.6455,0.2796,nan,0.3099,2.0831,0.9021,nan,236.0149,81.9496
4,1024,10,6,2,56,32,128,0.2549,0.1014,nan,0.1157,2.2033,0.8761,nan,126.8673,44.0511
4,1024,10,10,3,87,32,128,0.3675,0.126,nan,0.1409,2.6079,0.8938,nan,202.3118,70.2471
4,1024,10,16,3,137,32,128,0.5765,0.2447,nan,0.2652,2.1737,0.9228,nan,169.2664,58.7731
4,1024,10,24,3,206,32,128,0.6625,0.3348,nan,0.3697,1.7922,0.9058,nan,182.6039,63.4041
4,1024,10,32,3,274,32,128,0.9439,0.4874,nan,0.4969,1.8995,0.9808,nan,180.6729,62.7337
4,1024,10,36,4,310,32,128,0.983,0.5632,nan,0.5755,1.7082,0.9786,nan,211.815,73.5469
4,1024,16,6,2,82,32,128,0.3584,0.1249,nan,0.13,2.7579,0.9613,nan,165.4134,57.4352
4,1024,16,10,2,144,32,128,0.5744,0.2486,nan,0.2661,2.1591,0.9342,nan,141.8784,49.2633
4,1024,16,16,3,228,32,128,0.6993,0.3987,nan,0.4424,1.5809,0.9013,nan,168.8889,58.642
4,1024,16,24,3,341,32,128,1.0311,0.6492,nan,0.6472,1.5932,1.0031,nan,172.6582,59.9508
4,1024,16,32,3,449,32,128,1.5206,0.9677,nan,0.8539,1.7809,1.1333,nan,172.3105,59.83
4,1024,16,36,3,497,32,128,1.63,1.068,nan,0.9732,1.6749,1.0974,nan,167.3335,58.1019
4,1024,24,6,2,134,32,128,0.5636,0.2455,nan,0.2601,2.167,0.9437,nan,135.0551,46.8941
4,1024,24,10,2,213,32,128,0.6763,0.3389,nan,0.3799,1.7802,0.8922,nan,146.9819,51.0354
4,1024,24,16,3,339,32,128,1.0238,0.6397,nan,0.6338,1.6153,1.0093,nan,175.2548,60.8524
4,1024,24,24,3,500,32,128,1.6148,1.0684,nan,0.9624,1.6779,1.1101,nan,170.2326,59.1085
4,1024,24,32,3,666,32,128,2.4238,1.6681,nan,1.3363,1.8138,1.2483,nan,163.3103,56.705
4,1024,24,36,3,753,32,128,2.6643,1.9801,nan,1.5278,1.7439,1.296,nan,161.5013,56.0769
4,1024,32,6,2,177,32,128,0.6414,0.2785,nan,0.2959,2.1674,0.9412,nan,156.7889,54.4406
4,1024,32,10,2,277,32,128,0.961,0.4945,nan,0.4966,1.935,0.9957,nan,146.2103,50.7675
4,1024,32,16,2,439,32,128,1.5092,0.9672,nan,0.833,1.8118,1.161,nan,138.1487,47.9683
4,1024,32,24,3,667,32,128,2.4381,1.664,nan,1.3253,1.8397,1.2556,nan,164.916,57.2625
4,1024,32,32,3,878,32,128,3.3202,2.5757,nan,1.7965,1.8482,1.4337,nan,160.1482,55.607
4,1024,32,36,3,1000,32,128,3.8685,3.2096,nan,2.0739,1.8653,1.5476,nan,157.9991,54.8608
4,1024,36,6,2,205,32,128,0.6799,0.3389,nan,0.3727,1.824,0.9093,nan,144.1758,50.061
4,1024,36,10,2,333,32,128,1.0383,0.6467,nan,0.6318,1.6434,1.0235,nan,138.1653,47.9741
4,1024,36,16,2,504,32,128,1.6015,1.0926,nan,0.9728,1.6464,1.1232,nan,135.8214,47.1602
4,1024,36,24,3,760,32,128,2.6424,1.9808,nan,1.5287,1.7285,1.2957,nan,162.9071,56.565
