batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
8,0,6,6,3,31,32,128,0.0195,nan,nan,0.0154,1.2667,nan,nan,1322.6667,459.2593
8,0,6,10,3,52,32,128,0.024,nan,nan,0.0225,1.0632,nan,nan,1512.7273,525.2525
8,0,6,16,3,82,32,128,0.0501,nan,nan,0.0317,1.5786,nan,nan,1692.9032,587.8136
8,0,6,24,4,124,32,128,0.0666,nan,nan,0.0451,1.4773,nan,nan,2164.3636,751.5151
8,0,6,32,4,165,32,128,0.1729,nan,nan,0.0844,2.0495,nan,nan,1538.0391,534.0414
8,0,6,36,4,186,32,128,0.2096,nan,nan,0.1421,1.4753,nan,nan,1029.4192,357.4372
8,0,10,6,2,56,32,128,0.0246,nan,nan,0.0204,1.2066,nan,nan,1441.4831,500.515
8,0,10,10,3,87,32,128,0.0502,nan,nan,0.0296,1.6942,nan,nan,1925.1864,668.4675
8,0,10,16,3,137,32,128,0.1347,nan,nan,0.0461,2.9233,nan,nan,1948.4444,676.5432
8,0,10,24,3,206,32,128,0.2365,nan,nan,0.1659,1.4259,nan,nan,813.8272,282.5789
8,0,10,32,3,274,32,128,0.3625,nan,nan,0.2293,1.5808,nan,nan,783.0757,271.9013
8,0,10,36,4,310,32,128,0.4168,nan,nan,0.2721,1.5314,nan,nan,895.8269,311.051
8,0,16,6,2,82,32,128,0.05,nan,nan,0.0267,1.8731,nan,nan,1608.9677,558.6693
8,0,16,10,2,144,32,128,0.1372,nan,nan,0.0563,2.4364,nan,nan,1340.5091,465.4545
8,0,16,16,3,228,32,128,0.2617,nan,nan,0.1905,1.3742,nan,nan,784.5161,272.4014
8,0,16,24,3,341,32,128,0.4567,nan,nan,0.2829,1.6146,nan,nan,790.0537,274.3242
8,0,16,32,3,449,32,128,0.7715,nan,nan,0.3871,1.9933,nan,nan,760.2116,263.9624
8,0,16,36,3,497,32,128,0.8408,nan,nan,0.4369,1.9244,nan,nan,745.4636,258.8415
8,0,24,6,2,134,32,128,0.1311,nan,nan,0.0419,3.1275,nan,nan,1676.5606,582.1391
8,0,24,10,2,213,32,128,0.2396,nan,nan,0.1772,1.3526,nan,nan,630.3815,218.8825
8,0,24,16,3,339,32,128,0.4588,nan,nan,0.2802,1.6372,nan,nan,792.8648,275.3003
8,0,24,24,3,500,32,128,0.857,nan,nan,0.4177,2.0514,nan,nan,784.4039,272.3624
8,0,24,32,3,666,32,128,1.6145,nan,nan,0.5622,2.8718,nan,nan,776.3935,269.5811
8,0,24,36,3,753,32,128,2.0101,nan,nan,0.6526,3.08,nan,nan,756.1383,262.548
8,0,32,6,2,177,32,128,0.1935,nan,nan,0.129,1.5002,nan,nan,719.3273,249.7664
8,0,32,10,2,277,32,128,0.3615,nan,nan,0.2278,1.5865,nan,nan,637.4112,221.3233
8,0,32,16,2,439,32,128,0.7458,nan,nan,0.3603,2.0698,nan,nan,638.7439,221.7861
8,0,32,24,3,667,32,128,1.6003,nan,nan,0.5652,2.8312,nan,nan,773.3333,268.5185
8,0,32,32,3,878,32,128,2.8681,nan,nan,0.7397,3.8772,nan,nan,777.8617,270.0909
8,0,32,36,3,1000,32,128,3.7478,nan,nan,0.8403,4.46,nan,nan,779.9082,270.8015
8,0,36,6,2,205,32,128,0.2313,nan,nan,0.17,1.3608,nan,nan,632.3487,219.5655
8,0,36,10,2,333,32,128,0.4598,nan,nan,0.2785,1.6506,nan,nan,626.7875,217.6346
8,0,36,16,2,504,32,128,0.8577,nan,nan,0.4137,2.0732,nan,nan,638.7327,221.7822
8,0,36,24,3,760,32,128,2.0209,nan,nan,0.629,3.2129,nan,nan,791.86,274.9514
8,0,36,32,3,1008,32,128,3.8246,nan,nan,0.8354,4.5783,nan,nan,790.7851,274.5781
8,0,36,36,3,1129,32,128,4.9111,nan,nan,1.0256,4.7886,nan,nan,721.4553,250.5053
1,1024,6,6,3,31,32,128,0.043,0.0297,nan,0.0358,1.2,0.8286,nan,70.8571,24.6032
1,1024,6,10,3,52,32,128,0.0451,0.0317,nan,0.0389,1.1593,0.8168,nan,109.6089,38.0586
1,1024,6,16,3,82,32,128,0.0807,0.0531,nan,0.0553,1.4595,0.9595,nan,121.4815,42.1811
1,1024,6,24,4,124,32,128,0.0911,0.0603,nan,0.0604,1.5085,0.9984,nan,201.7627,70.0565
1,1024,6,32,4,165,32,128,0.1789,0.1157,nan,0.1096,1.6326,1.0561,nan,148.0374,51.4019
1,1024,6,36,4,186,32,128,0.1838,0.1178,nan,0.1115,1.6486,1.0564,nan,164.0281,56.9542
1,1024,10,6,2,56,32,128,0.0461,0.0317,nan,0.0379,1.2162,0.8378,nan,96.8649,33.6336
1,1024,10,10,3,87,32,128,0.0827,0.0531,nan,0.0543,1.5245,0.9788,nan,131.3208,45.5975
1,1024,10,16,3,137,32,128,0.1758,0.1115,nan,0.1065,1.6507,1.047,nan,105.3846,36.5919
1,1024,10,24,3,206,32,128,0.1879,0.1218,nan,0.1147,1.6383,1.0624,nan,147.1429,51.0913
1,1024,10,32,3,274,32,128,0.201,0.1362,nan,0.1249,1.609,1.0902,nan,179.6721,62.3862
1,1024,10,36,4,310,32,128,0.2077,0.1413,nan,0.129,1.61,1.0952,nan,236.1905,82.0106
1,1024,16,6,2,82,32,128,0.0799,0.0522,nan,0.0532,1.5,0.9808,nan,100.9231,35.0427
1,1024,16,10,2,144,32,128,0.1736,0.1116,nan,0.1073,1.6177,1.0403,nan,87.9547,30.5398
1,1024,16,16,3,228,32,128,0.1872,0.1249,nan,0.1167,1.6036,1.0702,nan,160.0,55.5556
1,1024,16,24,3,341,32,128,0.2026,0.1474,nan,0.1311,1.5455,1.1244,nan,213.125,74.0017
1,1024,16,32,3,449,32,128,0.4927,0.2734,nan,0.2026,2.4323,1.3498,nan,181.5861,63.0507
1,1024,16,36,3,497,32,128,0.5024,0.2836,nan,0.2139,2.3486,1.3261,nan,190.3388,66.0899
1,1024,24,6,2,134,32,128,0.1782,0.1115,nan,0.1054,1.6901,1.0575,nan,83.2874,28.9192
1,1024,24,10,2,213,32,128,0.1831,0.1219,nan,0.1157,1.5821,1.0531,nan,120.6372,41.8879
1,1024,24,16,3,339,32,128,0.215,0.1473,nan,0.1311,1.6408,1.1238,nan,211.9009,73.5767
1,1024,24,24,3,500,32,128,0.5079,0.2867,nan,0.213,2.3846,1.3459,nan,192.3077,66.7735
1,1024,24,32,3,666,32,128,0.6236,0.3901,nan,0.2844,2.193,1.3719,nan,191.8488,66.6142
1,1024,24,36,3,753,32,128,0.6554,0.4485,nan,0.3112,2.1062,1.4415,nan,198.2496,68.8367
1,1024,32,6,2,177,32,128,0.1802,0.1167,nan,0.1085,1.6604,1.0755,nan,106.8679,37.1069
1,1024,32,10,2,277,32,128,0.2028,0.1362,nan,0.1239,1.6364,1.0992,nan,146.5124,50.8724
1,1024,32,16,2,439,32,128,0.4809,0.2662,nan,0.1984,2.4245,1.3423,nan,145.0467,50.3634
1,1024,32,24,3,667,32,128,0.64,0.3911,nan,0.2853,2.2429,1.3708,nan,191.4904,66.4897
1,1024,32,32,3,878,32,128,1.0025,0.6979,nan,0.3891,2.5763,1.7934,nan,184.8421,64.1813
1,1024,32,36,3,1000,32,128,1.068,0.8366,nan,0.4546,2.3493,1.8401,nan,180.1929,62.567
1,1024,36,6,2,205,32,128,0.1871,0.1219,nan,0.1137,1.6458,1.0721,nan,118.1982,41.041
1,1024,36,10,2,333,32,128,0.2161,0.1474,nan,0.1321,1.6357,1.116,nan,165.2093,57.3643
1,1024,36,16,2,504,32,128,0.51,0.2857,nan,0.215,2.3714,1.3286,nan,153.6,53.3333
1,1024,36,24,3,760,32,128,0.6586,0.4475,nan,0.3113,2.1158,1.4375,nan,200.0,69.4444
1,1024,36,32,3,1008,32,128,1.0895,0.8468,nan,0.4598,2.3697,1.8419,nan,179.5991,62.3608
1,1024,36,36,3,1129,32,128,1.2145,0.9636,nan,0.5016,2.4214,1.9212,nan,184.403,64.0288
2,1024,6,6,3,31,32,128,0.0809,0.0328,nan,0.0399,2.0256,0.8205,nan,127.1795,44.1595
2,1024,6,10,3,52,32,128,0.0816,0.0478,nan,0.058,1.4066,0.8246,nan,146.891,51.0038
2,1024,6,16,3,82,32,128,0.1586,0.1055,nan,0.1103,1.4373,0.9561,nan,121.781,42.2851
2,1024,6,24,4,124,32,128,0.1743,0.1116,nan,0.1219,1.4301,0.916,nan,200.0672,69.4678
2,1024,6,32,4,165,32,128,0.3963,0.1499,nan,0.1331,2.9769,1.1257,nan,243.6923,84.6154
2,1024,6,36,4,186,32,128,0.3973,0.1495,nan,0.14,2.8379,1.0679,nan,261.2078,90.6971
2,1024,10,6,2,56,32,128,0.0799,0.0481,nan,0.0573,1.3929,0.8393,nan,128.0,44.4444
2,1024,10,10,3,87,32,128,0.168,0.1055,nan,0.1106,1.5187,0.9537,nan,128.8889,44.7531
2,1024,10,16,3,137,32,128,0.3612,0.1399,nan,0.1259,2.8685,1.1112,nan,178.2567,61.8947
2,1024,10,24,3,206,32,128,0.4137,0.1966,nan,0.1914,2.1619,1.0274,nan,176.3746,61.2412
2,1024,10,32,3,274,32,128,0.512,0.2619,nan,0.2638,1.941,0.9927,nan,170.1801,59.0903
2,1024,10,36,4,310,32,128,0.5263,0.2799,nan,0.2775,1.8967,1.0085,nan,219.631,76.2608
2,1024,16,6,2,82,32,128,0.1594,0.1064,nan,0.1096,1.4547,0.9711,nan,98.0935,34.0602
2,1024,16,10,2,144,32,128,0.3584,0.1421,nan,0.13,2.7558,1.0929,nan,145.1339,50.3937
2,1024,16,16,3,228,32,128,0.4309,0.2058,nan,0.212,2.0327,0.971,nan,176.2319,61.1916
2,1024,16,24,3,341,32,128,0.5324,0.2949,nan,0.2987,1.7822,0.9872,nan,187.0194,64.9373
2,1024,16,32,3,449,32,128,0.809,0.4974,nan,0.4352,1.8588,1.1428,nan,169.0353,58.6928
2,1024,16,36,3,497,32,128,0.8468,0.5315,nan,0.4617,1.8343,1.1511,nan,176.3743,61.2411
2,1024,24,6,2,134,32,128,0.3502,0.1401,nan,0.127,2.7581,1.1036,nan,138.3226,48.0287
2,1024,24,10,2,213,32,128,0.4185,0.1997,nan,0.2027,2.0646,0.9852,nan,137.7405,47.8265
2,1024,24,16,3,339,32,128,0.5386,0.2949,nan,0.2949,1.8264,1.0,nan,188.3333,65.3935
2,1024,24,24,3,500,32,128,0.854,0.5394,nan,0.4672,1.8278,1.1544,nan,175.3245,60.8765
2,1024,24,32,3,666,32,128,1.2497,0.8274,nan,0.6335,1.9726,1.306,nan,172.2356,59.804
2,1024,24,36,3,753,32,128,1.3368,0.9547,nan,0.6868,1.9465,1.3901,nan,179.6324,62.3724
2,1024,32,6,2,177,32,128,0.4003,0.1526,nan,0.1341,2.9843,1.1374,nan,172.9466,60.0509
2,1024,32,10,2,277,32,128,0.5158,0.2601,nan,0.2621,1.9676,0.9922,nan,138.5085,48.0932
2,1024,32,16,2,439,32,128,0.7976,0.4424,nan,0.3942,2.0232,1.1221,nan,145.9532,50.6782
2,1024,32,24,3,667,32,128,1.2483,0.8284,nan,0.6332,1.9714,1.3084,nan,172.5945,59.9286
2,1024,32,32,3,878,32,128,1.7054,1.3075,nan,0.8305,2.0535,1.5744,nan,173.2182,60.1452
2,1024,32,36,3,1000,32,128,2.0786,1.6415,nan,0.9531,2.1809,1.7222,nan,171.8986,59.687
2,1024,36,6,2,205,32,128,0.4126,0.2004,nan,0.1905,2.1662,1.0519,nan,141.0753,48.9845
2,1024,36,10,2,333,32,128,0.5345,0.2888,nan,0.2888,1.8511,1.0,nan,151.1489,52.4823
2,1024,36,16,2,504,32,128,0.8356,0.5292,nan,0.4618,1.8093,1.146,nan,143.0421,49.6674
2,1024,36,24,3,760,32,128,1.313,0.9521,nan,0.684,1.9196,1.392,nan,182.0444,63.2099
2,1024,36,32,3,1008,32,128,2.091,1.6408,nan,0.9492,2.2028,1.7285,nan,173.9806,60.4099
2,1024,36,36,3,1129,32,128,2.3972,1.9542,nan,1.1006,2.1781,1.7756,nan,168.0665,58.3564
4,1024,6,6,3,31,32,128,0.2457,0.0518,nan,0.0604,4.0673,0.8578,nan,168.1356,58.3804
4,1024,6,10,3,52,32,128,0.2537,0.1022,nan,0.1167,2.1732,0.8758,nan,145.9649,50.6823
4,1024,6,16,3,82,32,128,0.3592,0.1267,nan,0.132,2.7205,0.9596,nan,203.5341,70.6716
4,1024,6,24,4,124,32,128,0.4055,0.1769,nan,0.2181,1.8592,0.811,nan,223.5493,77.6213
4,1024,6,32,4,165,32,128,0.6216,0.2711,nan,0.2877,2.1604,0.9421,nan,225.4804,78.2918
4,1024,6,36,4,186,32,128,0.6451,0.2785,nan,0.3072,2.1,0.9067,nan,238.08,82.6667
4,1024,10,6,2,56,32,128,0.2545,0.1004,nan,0.1147,2.2187,0.875,nan,128.0,44.4444
4,1024,10,10,3,87,32,128,0.3695,0.126,nan,0.1331,2.7754,0.9462,nan,214.1538,74.359
4,1024,10,16,3,137,32,128,0.5755,0.2458,nan,0.2642,2.1784,0.9302,nan,169.9225,59.0009
4,1024,10,24,3,206,32,128,0.6681,0.3368,nan,0.3737,1.7877,0.9013,nan,180.6259,62.7173
4,1024,10,32,3,274,32,128,0.9561,0.4936,nan,0.5007,1.9093,0.9857,nan,179.3047,62.2586
4,1024,10,36,4,310,32,128,0.9912,0.5683,nan,0.5824,1.7021,0.9759,nan,209.3126,72.678
4,1024,16,6,2,82,32,128,0.3604,0.1273,nan,0.1321,2.7283,0.9637,nan,162.7287,56.503
4,1024,16,10,2,144,32,128,0.5786,0.2525,nan,0.2717,2.1296,0.9296,nan,138.9456,48.245
4,1024,16,16,3,228,32,128,0.7025,0.4045,nan,0.4392,1.5995,0.921,nan,170.1133,59.0671
4,1024,16,24,3,341,32,128,1.0356,0.6471,nan,0.6441,1.6078,1.0047,nan,173.4817,60.2367
4,1024,16,32,3,449,32,128,1.5247,0.9656,nan,0.8486,1.7967,1.1379,nan,173.3761,60.2
4,1024,16,36,3,497,32,128,1.6391,1.0762,nan,0.9723,1.6858,1.1068,nan,167.4987,58.1593
4,1024,24,6,2,134,32,128,0.5693,0.2478,nan,0.2631,2.1642,0.942,nan,133.5273,46.3636
4,1024,24,10,2,213,32,128,0.6723,0.3407,nan,0.384,1.7508,0.8873,nan,145.408,50.4889
4,1024,24,16,3,339,32,128,1.0179,0.639,nan,0.6378,1.596,1.0019,nan,174.1776,60.4783
4,1024,24,24,3,500,32,128,1.6097,1.0926,nan,0.9513,1.6922,1.1485,nan,172.2282,59.8015
4,1024,24,32,3,666,32,128,2.4125,1.6593,nan,1.3245,1.8214,1.2527,nan,164.7623,57.2091
4,1024,24,36,3,753,32,128,2.6516,1.9692,nan,1.5227,1.7414,1.2932,nan,162.0444,56.2654
4,1024,32,6,2,177,32,128,0.642,0.2785,nan,0.297,2.1619,0.9379,nan,156.2483,54.2529
4,1024,32,10,2,277,32,128,0.9513,0.4956,nan,0.4976,1.9116,0.9959,nan,145.9142,50.6646
4,1024,32,16,2,439,32,128,1.5114,0.9517,nan,0.8478,1.7828,1.1226,nan,135.7474,47.1345
4,1024,32,24,3,667,32,128,2.4329,1.6291,nan,1.3097,1.8576,1.2439,nan,166.8804,57.9446
4,1024,32,32,3,878,32,128,3.3183,2.6184,nan,1.8084,1.8349,1.4479,nan,159.094,55.241
4,1024,32,36,3,1000,32,128,3.8656,3.1896,nan,2.0695,1.8679,1.5412,nan,158.3375,54.9783
4,1024,36,6,2,205,32,128,0.6732,0.3379,nan,0.3717,1.811,0.9091,nan,144.573,50.199
4,1024,36,10,2,333,32,128,1.029,0.6378,nan,0.6357,1.6186,1.0033,nan,137.3134,47.6783
4,1024,36,16,2,504,32,128,1.6108,1.0997,nan,0.9609,1.6764,1.1445,nan,137.5018,47.7437
4,1024,36,24,3,760,32,128,2.6593,1.9999,nan,1.5369,1.7304,1.3013,nan,162.0422,56.2646
