batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
4,0,24,6,2,134,32,128,0.0737,nan,nan,0.0256,2.88,nan,nan,1372.16,476.4445
4,0,24,10,2,213,32,128,0.1011,nan,nan,0.0337,3.0043,nan,nan,1658.6464,575.9189
4,0,24,16,3,339,32,128,0.2282,nan,nan,0.1095,2.0852,nan,nan,1014.8692,352.3851
4,0,24,24,3,500,32,128,0.484,nan,nan,0.2058,2.3514,nan,nan,796.0199,276.3958
4,0,24,32,3,666,32,128,0.8172,nan,nan,0.2755,2.9665,nan,nan,792.2676,275.0929
4,0,24,36,3,753,32,128,1.0275,nan,nan,0.3184,3.2269,nan,nan,774.9078,269.0652
4,0,32,6,2,177,32,128,0.087,nan,nan,0.0324,2.6863,nan,nan,1432.7905,497.4967
4,0,32,10,2,277,32,128,0.169,nan,nan,0.0402,4.2059,nan,nan,1807.3946,627.5676
4,0,32,16,2,439,32,128,0.416,nan,nan,0.1808,2.3004,nan,nan,636.3422,220.9522
4,0,32,24,3,667,32,128,0.8148,nan,nan,0.2755,2.9582,nan,nan,793.4572,275.506
4,0,32,32,3,878,32,128,1.5002,nan,nan,0.3697,4.0582,nan,nan,778.2825,270.237
4,0,32,36,3,1000,32,128,1.9293,nan,nan,0.4209,4.5841,nan,nan,778.5888,270.3433
4,0,36,6,2,205,32,128,0.1004,nan,nan,0.0328,3.0625,nan,nan,1640.0,569.4444
4,0,36,10,2,333,32,128,0.2205,nan,nan,0.0925,2.3848,nan,nan,943.9225,327.7509
4,0,36,16,2,504,32,128,0.4823,nan,nan,0.2077,2.3225,nan,nan,636.2228,220.9107
4,0,36,24,3,760,32,128,1.0375,nan,nan,0.3133,3.3109,nan,nan,794.7712,275.9622
4,0,36,32,3,1008,32,128,1.9384,nan,nan,0.4147,4.6739,nan,nan,796.4444,276.5432
4,0,36,36,3,1129,32,128,2.5308,nan,nan,0.472,5.3621,nan,nan,783.8205,272.1599
8,0,6,6,3,31,32,128,0.0195,nan,nan,0.0154,1.2667,nan,nan,1322.6667,459.2593
8,0,6,10,3,52,32,128,0.0266,nan,nan,0.0225,1.1818,nan,nan,1512.7273,525.2525
8,0,6,16,3,82,32,128,0.0501,nan,nan,0.0317,1.5796,nan,nan,1692.9032,587.8136
8,0,6,24,4,124,32,128,0.0665,nan,nan,0.0451,1.4759,nan,nan,2164.3636,751.5151
8,0,6,32,4,165,32,128,0.1729,nan,nan,0.0843,2.0505,nan,nan,1538.6227,534.244
8,0,6,36,4,186,32,128,0.2096,nan,nan,0.142,1.4757,nan,nan,1029.7671,357.558
8,0,10,6,2,56,32,128,0.0246,nan,nan,0.0205,1.2,nan,nan,1433.6,497.7778
8,0,10,10,3,87,32,128,0.0502,nan,nan,0.0297,1.6897,nan,nan,1920.0,666.6667
8,0,10,16,3,137,32,128,0.1349,nan,nan,0.0463,2.9143,nan,nan,1939.0187,673.2704
8,0,10,24,3,206,32,128,0.2365,nan,nan,0.1659,1.4259,nan,nan,813.8272,282.5789
8,0,10,32,3,274,32,128,0.3616,nan,nan,0.2293,1.5768,nan,nan,783.021,271.8823
8,0,10,36,4,310,32,128,0.4149,nan,nan,0.2721,1.5247,nan,nan,895.9323,311.0876
8,0,16,6,2,82,32,128,0.0501,nan,nan,0.0274,1.8288,nan,nan,1570.4126,545.2822
8,0,16,10,2,144,32,128,0.1372,nan,nan,0.0428,3.2024,nan,nan,1761.9836,611.7999
8,0,16,16,3,228,32,128,0.2621,nan,nan,0.1906,1.3751,nan,nan,783.9892,272.2185
8,0,16,24,3,341,32,128,0.4566,nan,nan,0.2826,1.6156,nan,nan,790.7246,274.5572
8,0,16,32,3,449,32,128,0.7747,nan,nan,0.3881,1.996,nan,nan,758.2058,263.2659
8,0,16,36,3,497,32,128,0.8499,nan,nan,0.4372,1.9437,nan,nan,744.918,258.6521
8,0,24,6,2,134,32,128,0.1311,nan,nan,0.042,3.122,nan,nan,1673.3659,581.0298
8,0,24,10,2,213,32,128,0.2411,nan,nan,0.1751,1.3769,nan,nan,637.7544,221.4425
8,0,24,16,3,339,32,128,0.4581,nan,nan,0.28,1.6357,nan,nan,793.3177,275.4575
8,0,24,24,3,500,32,128,0.8506,nan,nan,0.4176,2.0368,nan,nan,784.6142,272.4355
8,0,24,32,3,666,32,128,1.6084,nan,nan,0.5621,2.8614,nan,nan,776.4818,269.6117
8,0,24,36,3,753,32,128,2.0101,nan,nan,0.6533,3.0768,nan,nan,755.3605,262.2779
8,0,32,6,2,177,32,128,0.1935,nan,nan,0.131,1.4776,nan,nan,708.5189,246.0135
8,0,32,10,2,277,32,128,0.3613,nan,nan,0.2274,1.5892,nan,nan,638.7569,221.7906
8,0,32,16,2,439,32,128,0.7404,nan,nan,0.3602,2.0556,nan,nan,639.0561,221.8945
8,0,32,24,3,667,32,128,1.6077,nan,nan,0.5652,2.8442,nan,nan,773.3333,268.5185
8,0,32,32,3,878,32,128,2.8665,nan,nan,0.7398,3.8746,nan,nan,777.7608,270.0558
8,0,32,36,3,1000,32,128,3.7386,nan,nan,0.8365,4.4693,nan,nan,783.4436,272.029
8,0,36,6,2,205,32,128,0.2304,nan,nan,0.1699,1.3563,nan,nan,632.706,219.6896
8,0,36,10,2,333,32,128,0.4582,nan,nan,0.2734,1.6759,nan,nan,638.5618,221.7228
8,0,36,16,2,504,32,128,0.8596,nan,nan,0.4137,2.0781,nan,nan,638.7821,221.7993
8,0,36,24,3,760,32,128,2.0265,nan,nan,0.6307,3.2129,nan,nan,789.6705,274.1911
8,0,36,32,3,1008,32,128,3.822,nan,nan,0.8335,4.5854,nan,nan,792.5459,275.1895
8,0,36,36,3,1129,32,128,4.9101,nan,nan,0.9514,5.1609,nan,nan,777.691,270.0316
1,1024,6,6,3,31,32,128,0.041,0.0297,nan,0.0358,1.1429,0.8286,nan,70.8571,24.6032
1,1024,6,10,3,52,32,128,0.0461,0.0317,nan,0.0389,1.1842,0.8158,nan,109.4737,38.0117
1,1024,6,16,3,82,32,128,0.0799,0.053,nan,0.0546,1.4626,0.9707,nan,123.012,42.7125
1,1024,6,24,4,124,32,128,0.0911,0.0604,nan,0.0613,1.4876,0.9862,nan,198.97,69.0868
1,1024,6,32,4,165,32,128,0.18,0.1175,nan,0.1106,1.6272,1.0624,nan,146.6667,50.9259
1,1024,6,36,4,186,32,128,0.1843,0.1188,nan,0.1124,1.6396,1.0566,nan,162.6507,56.4759
1,1024,10,6,2,56,32,128,0.0471,0.0326,nan,0.0387,1.216,0.8418,nan,94.7443,32.8973
1,1024,10,10,3,87,32,128,0.0829,0.0532,nan,0.0543,1.5283,0.9811,nan,131.3208,45.5975
1,1024,10,16,3,137,32,128,0.1769,0.1123,nan,0.1072,1.6494,1.0472,nan,104.6613,36.3407
1,1024,10,24,3,206,32,128,0.1883,0.1219,nan,0.1157,1.6272,1.0531,nan,145.8407,50.6391
1,1024,10,32,3,274,32,128,0.2017,0.1369,nan,0.126,1.6016,1.087,nan,178.2114,61.8789
1,1024,10,36,4,310,32,128,0.2048,0.1413,nan,0.129,1.5873,1.095,nan,236.1905,82.0106
1,1024,16,6,2,82,32,128,0.0797,0.0522,nan,0.0531,1.4998,0.9828,nan,101.1358,35.1166
1,1024,16,10,2,144,32,128,0.1725,0.1126,nan,0.1065,1.6202,1.0574,nan,88.6154,30.7692
1,1024,16,16,3,228,32,128,0.1892,0.126,nan,0.1167,1.6209,1.0789,nan,160.0,55.5556
1,1024,16,24,3,341,32,128,0.2029,0.1482,nan,0.1311,1.5479,1.1304,nan,213.125,74.0017
1,1024,16,32,3,449,32,128,0.4936,0.2724,nan,0.2045,2.4136,1.332,nan,179.867,62.4538
1,1024,16,36,3,497,32,128,0.5033,0.2836,nan,0.2161,2.3294,1.3128,nan,188.436,65.4292
1,1024,24,6,2,134,32,128,0.1792,0.1106,nan,0.1044,1.7157,1.0588,nan,84.0784,29.1939
1,1024,24,10,2,213,32,128,0.1822,0.1219,nan,0.1137,1.6028,1.0721,nan,122.8108,42.6426
1,1024,24,16,3,339,32,128,0.2144,0.1464,nan,0.13,1.6485,1.126,nan,213.5433,74.147
1,1024,24,24,3,500,32,128,0.5066,0.286,nan,0.2128,2.3811,1.3443,nan,192.5101,66.8438
1,1024,24,32,3,666,32,128,0.6227,0.3871,nan,0.2826,2.2032,1.3696,nan,193.0435,67.029
1,1024,24,36,3,753,32,128,0.6574,0.4475,nan,0.3092,2.1258,1.447,nan,199.4702,69.2605
1,1024,32,6,2,177,32,128,0.1791,0.1166,nan,0.1094,1.6375,1.0664,nan,106.055,36.8247
1,1024,32,10,2,277,32,128,0.2024,0.1361,nan,0.1238,1.6346,1.0991,nan,146.5881,50.8987
1,1024,32,16,2,439,32,128,0.4803,0.2662,nan,0.2028,2.3688,1.3131,nan,141.899,49.2705
1,1024,32,24,3,667,32,128,0.6377,0.3889,nan,0.2826,2.2564,1.3762,nan,193.3333,67.1296
1,1024,32,32,3,878,32,128,1.0014,0.6973,nan,0.3891,2.5736,1.7921,nan,184.8421,64.1813
1,1024,32,36,3,1000,32,128,1.0772,0.8344,nan,0.4533,2.3766,1.8409,nan,180.7335,62.7547
1,1024,36,6,2,205,32,128,0.1864,0.1208,nan,0.1126,1.6553,1.0732,nan,119.3236,41.4318
1,1024,36,10,2,333,32,128,0.2159,0.1464,nan,0.129,1.673,1.1349,nan,169.1429,58.7302
1,1024,36,16,2,504,32,128,0.5054,0.2867,nan,0.215,2.3501,1.3333,nan,153.6,53.3333
1,1024,36,24,3,760,32,128,0.6595,0.451,nan,0.3126,2.1093,1.4427,nan,199.1402,69.1459
1,1024,36,32,3,1008,32,128,1.0873,0.8406,nan,0.4557,2.3862,1.8447,nan,181.2135,62.9213
1,1024,36,36,3,1129,32,128,1.2093,0.9585,nan,0.4966,2.4351,1.9299,nan,186.2268,64.6621
2,1024,6,6,3,31,32,128,0.0809,0.0328,nan,0.0406,1.9921,0.8069,nan,125.0749,43.4288
2,1024,6,10,3,52,32,128,0.0809,0.0478,nan,0.0573,1.4107,0.834,nan,148.5714,51.5873
2,1024,6,16,3,82,32,128,0.1577,0.1054,nan,0.1096,1.4393,0.962,nan,122.6168,42.5753
2,1024,6,24,4,124,32,128,0.174,0.1116,nan,0.1218,1.4282,0.9159,nan,200.1198,69.486
2,1024,6,32,4,165,32,128,0.3977,0.1505,nan,0.1331,2.9874,1.1308,nan,243.6923,84.6154
2,1024,6,36,4,186,32,128,0.3983,0.1505,nan,0.1409,2.8265,1.0681,nan,259.4877,90.0999
2,1024,10,6,2,56,32,128,0.0806,0.0481,nan,0.0573,1.4051,0.8393,nan,128.0,44.4444
2,1024,10,10,3,87,32,128,0.1669,0.1048,nan,0.1096,1.5234,0.9562,nan,130.0935,45.1713
2,1024,10,16,3,137,32,128,0.3557,0.1403,nan,0.1268,2.8056,1.1064,nan,177.0196,61.4651
2,1024,10,24,3,206,32,128,0.4152,0.1976,nan,0.1894,2.1915,1.0432,nan,178.1622,61.8619
2,1024,10,32,3,274,32,128,0.5141,0.2588,nan,0.2608,1.9717,0.9925,nan,172.1642,59.7792
2,1024,10,36,4,310,32,128,0.5222,0.2744,nan,0.2784,1.8756,0.9856,nan,218.899,76.0066
2,1024,16,6,2,82,32,128,0.1582,0.1044,nan,0.1085,1.4583,0.9625,nan,99.0481,34.3917
2,1024,16,10,2,144,32,128,0.3598,0.1403,nan,0.1268,2.8372,1.1064,nan,148.8515,51.6845
2,1024,16,16,3,228,32,128,0.43,0.2048,nan,0.2079,2.0688,0.9853,nan,179.7183,62.4022
2,1024,16,24,3,341,32,128,0.5304,0.2908,nan,0.2918,1.8175,0.9965,nan,191.4386,66.4717
2,1024,16,32,3,449,32,128,0.8115,0.4936,nan,0.432,1.8784,1.1425,nan,170.2811,59.1254
2,1024,16,36,3,497,32,128,0.8453,0.5263,nan,0.4577,1.8467,1.1499,nan,177.8971,61.7698
2,1024,24,6,2,134,32,128,0.3502,0.1381,nan,0.1249,2.8033,1.1057,nan,140.5902,48.816
2,1024,24,10,2,213,32,128,0.4157,0.1966,nan,0.1987,2.0928,0.9897,nan,140.5361,48.7973
2,1024,24,16,3,339,32,128,0.5315,0.2888,nan,0.2908,1.8275,0.993,nan,190.9859,66.3146
2,1024,24,24,3,500,32,128,0.8405,0.5284,nan,0.4595,1.8292,1.1499,nan,178.2854,61.9047
2,1024,24,32,3,666,32,128,1.237,0.8233,nan,0.6292,1.9658,1.3084,nan,173.4093,60.2116
2,1024,24,36,3,753,32,128,1.3348,0.9539,nan,0.6809,1.9604,1.4009,nan,181.19,62.9132
2,1024,32,6,2,177,32,128,0.3974,0.1516,nan,0.1362,2.9178,1.1128,nan,170.3459,59.1479
2,1024,32,10,2,277,32,128,0.5158,0.261,nan,0.2609,1.9773,1.0006,nan,139.1711,48.3233
2,1024,32,16,2,439,32,128,0.8001,0.4413,nan,0.393,2.0359,1.1231,nan,146.4227,50.8412
2,1024,32,24,3,667,32,128,1.2497,0.825,nan,0.6308,1.9811,1.3079,nan,173.2468,60.1551
2,1024,32,32,3,878,32,128,1.705,1.306,nan,0.8278,2.0596,1.5777,nan,173.7774,60.3394
2,1024,32,36,3,1000,32,128,2.0704,1.6394,nan,0.9651,2.1453,1.6987,nan,169.7613,58.9449
2,1024,36,6,2,205,32,128,0.4137,0.1986,nan,0.1867,2.2152,1.0635,nan,143.8917,49.9624
2,1024,36,10,2,333,32,128,0.5332,0.2867,nan,0.2877,1.8529,0.9964,nan,151.6868,52.669
2,1024,36,16,2,504,32,128,0.8347,0.5274,nan,0.4618,1.8074,1.1419,nan,143.0421,49.6674
2,1024,36,24,3,760,32,128,1.322,0.9563,nan,0.7025,1.8819,1.3613,nan,177.2595,61.5484
2,1024,36,32,3,1008,32,128,2.095,1.6445,nan,0.9541,2.1959,1.7236,nan,173.1024,60.105
2,1024,36,36,3,1129,32,128,2.4032,1.9487,nan,1.0828,2.2193,1.7996,nan,170.823,59.3135
4,1024,6,6,3,31,32,128,0.246,0.052,nan,0.0604,4.0745,0.8612,nan,168.2247,58.4114
4,1024,6,10,3,52,32,128,0.2526,0.1014,nan,0.1167,2.1642,0.8684,nan,145.9649,50.6823
4,1024,6,16,3,82,32,128,0.3584,0.126,nan,0.1328,2.6979,0.9481,nan,202.2594,70.229
4,1024,6,24,4,124,32,128,0.4049,0.1802,nan,0.2195,1.8451,0.8212,nan,222.1802,77.1459
4,1024,6,32,4,165,32,128,0.622,0.2734,nan,0.2888,2.1538,0.9466,nan,224.6809,78.0142
4,1024,6,36,4,186,32,128,0.6445,0.2806,nan,0.3113,2.0704,0.9014,nan,234.9594,81.5831
4,1024,10,6,2,56,32,128,0.2549,0.1014,nan,0.1157,2.2027,0.8761,nan,126.8673,44.0511
4,1024,10,10,3,87,32,128,0.3685,0.1266,nan,0.1331,2.7684,0.9508,nan,214.1538,74.359
4,1024,10,16,3,137,32,128,0.5755,0.2461,nan,0.2659,2.164,0.9254,nan,168.8081,58.6139
4,1024,10,24,3,206,32,128,0.6671,0.3359,nan,0.3707,1.7997,0.9061,nan,182.0995,63.229
4,1024,10,32,3,274,32,128,0.9511,0.4895,nan,0.4946,1.923,0.9896,nan,181.5321,63.032
4,1024,10,36,4,310,32,128,0.984,0.5651,nan,0.5773,1.7044,0.9788,nan,211.1399,73.3125
4,1024,16,6,2,82,32,128,0.3583,0.1258,nan,0.129,2.7769,0.9747,nan,166.6032,57.8483
4,1024,16,10,2,144,32,128,0.5744,0.2476,nan,0.2651,2.1672,0.9343,nan,142.418,49.4507
4,1024,16,16,3,228,32,128,0.6943,0.3973,nan,0.4342,1.5991,0.915,nan,172.0755,59.7484
4,1024,16,24,3,341,32,128,1.026,0.6511,nan,0.6489,1.5813,1.0034,nan,172.2027,59.7926
4,1024,16,32,3,449,32,128,1.5273,0.9844,nan,0.855,1.7864,1.1514,nan,172.0847,59.7516
4,1024,16,36,3,497,32,128,1.6267,1.0936,nan,0.9716,1.6743,1.1256,nan,167.6201,58.2014
4,1024,24,6,2,134,32,128,0.5661,0.2465,nan,0.2611,2.1678,0.944,nan,134.5255,46.7102
4,1024,24,10,2,213,32,128,0.6769,0.3441,nan,0.384,1.7627,0.896,nan,145.408,50.4889
4,1024,24,16,3,339,32,128,1.0322,0.6459,nan,0.64,1.6128,1.0092,nan,173.568,60.2667
4,1024,24,24,3,500,32,128,1.6125,1.0726,nan,0.9728,1.6576,1.1026,nan,168.421,58.4795
4,1024,24,32,3,666,32,128,2.4129,1.6617,nan,1.3322,1.8112,1.2473,nan,163.8125,56.8793
4,1024,24,36,3,753,32,128,2.6624,1.9763,nan,1.5288,1.7415,1.2927,nan,161.3982,56.0411
4,1024,32,6,2,177,32,128,0.6441,0.2816,nan,0.2979,2.1624,0.9454,nan,155.7699,54.0868
4,1024,32,10,2,277,32,128,0.9549,0.4987,nan,0.5018,1.9031,0.9939,nan,144.7184,50.2494
4,1024,32,16,2,439,32,128,1.5079,0.9486,nan,0.8349,1.8061,1.1362,nan,137.839,47.8608
4,1024,32,24,3,667,32,128,2.4289,1.6589,nan,1.3271,1.8302,1.25,nan,164.6914,57.1845
4,1024,32,32,3,878,32,128,3.3181,2.5707,nan,1.7969,1.8465,1.4306,nan,160.1097,55.5936
4,1024,32,36,3,1000,32,128,3.8652,3.1636,nan,2.0582,1.8779,1.5371,nan,159.204,55.2792
4,1024,36,6,2,205,32,128,0.6697,0.3338,nan,0.3684,1.8177,0.9061,nan,145.8664,50.6481
4,1024,36,10,2,333,32,128,1.0199,0.6321,nan,0.6245,1.633,1.0122,nan,139.7759,48.5333
4,1024,36,16,2,504,32,128,1.5959,1.0957,nan,0.9675,1.6494,1.1324,nan,136.5559,47.4152
4,1024,36,24,3,760,32,128,2.6418,1.9753,nan,1.5227,1.7349,1.2972,nan,163.5508,56.7885
