batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
8,4096,10,24,3,206,32,128,4.4666,1.9318,nan,1.9814,2.2542,0.9749,nan,68.1344,23.6578
8,4096,10,32,3,274,32,128,5.8449,2.6643,nan,2.6793,2.1815,0.9944,nan,67.0216,23.2714
8,4096,10,36,4,310,32,128,6.1624,3.0238,nan,3.073,2.0053,0.984,nan,79.3336,27.5464
8,4096,16,6,2,82,32,128,2.4949,0.7649,nan,0.7844,3.1807,0.9752,nan,54.8094,19.031
8,4096,16,10,2,144,32,128,3.6971,1.2923,nan,1.3235,2.7935,0.9764,nan,57.0457,19.8075
8,4096,16,16,3,228,32,128,4.5945,2.1729,nan,2.2236,2.0662,0.9772,nan,67.1978,23.3326
8,4096,16,24,3,341,32,128,6.3384,3.3193,nan,3.3433,1.8958,0.9928,nan,66.8426,23.2092
8,4096,16,32,3,449,32,128,8.7639,4.5327,nan,4.459,1.9655,1.0165,nan,65.992,22.9139
8,4096,16,36,3,497,32,128,9.1729,4.9592,nan,4.8715,1.883,1.018,nan,66.8613,23.2157
8,4096,24,6,2,134,32,128,3.7391,1.303,nan,1.331,2.8092,0.9789,nan,52.7817,18.327
8,4096,24,10,2,213,32,128,4.4896,2.1057,nan,2.154,2.0843,0.9776,nan,51.845,18.0017
8,4096,24,16,3,339,32,128,6.4374,3.3021,nan,3.3464,1.9237,0.9868,nan,66.3892,23.0518
8,4096,24,24,3,500,32,128,9.3322,5.0564,nan,4.863,1.919,1.0398,nan,67.3826,23.3967
8,4096,24,32,3,666,32,128,13.0772,6.9845,nan,6.3724,2.0522,1.0961,nan,68.4943,23.7827
8,4096,24,36,3,753,32,128,14.0364,8.385,nan,7.2719,1.9302,1.1531,nan,67.8623,23.5633
8,4096,32,6,2,177,32,128,4.2235,1.7439,nan,1.784,2.3674,0.9775,nan,52.0178,18.0617
8,4096,32,10,2,277,32,128,5.8743,2.6767,nan,2.6629,2.206,1.0052,nan,54.5372,18.9365
8,4096,32,16,2,439,32,128,8.7112,4.3687,nan,4.1983,2.0749,1.0406,nan,54.8229,19.0357
8,4096,32,24,3,667,32,128,13.0411,7.1361,nan,6.3374,2.0578,1.126,nan,68.975,23.9497
8,4096,32,32,3,878,32,128,17.3906,9.919,nan,8.3348,2.0865,1.1901,nan,69.0362,23.9709
8,4096,32,36,3,1000,32,128,19.9818,11.8403,nan,9.5498,2.0924,1.2399,nan,68.6257,23.8284
8,4096,36,6,2,205,32,128,4.4056,1.892,nan,1.947,2.2627,0.9717,nan,55.2012,19.1671
8,4096,36,10,2,333,32,128,6.4425,3.159,nan,3.1104,2.0713,1.0156,nan,56.1304,19.4897
8,4096,36,16,2,504,32,128,9.2856,5.0212,nan,4.9182,1.888,1.0209,nan,53.7269,18.6552
8,4096,36,24,3,760,32,128,14.001,8.321,nan,7.2769,1.924,1.1435,nan,68.4457,23.7659
8,4096,36,32,3,1008,32,128,20.2183,11.8266,nan,9.5451,2.1182,1.239,nan,69.2084,24.0307
8,4096,36,36,3,1129,32,128,23.15,14.1619,nan,10.5302,2.1984,1.3449,nan,70.2648,24.3975
1,8192,6,6,3,31,32,128,0.5724,0.4239,nan,0.432,1.3251,0.9814,nan,5.879,2.0413
1,8192,6,10,3,52,32,128,0.4956,0.4301,nan,0.4393,1.1282,0.979,nan,9.697,3.367
1,8192,6,16,3,82,32,128,0.681,0.4495,nan,0.4567,1.491,0.9843,nan,14.7085,5.1071
1,8192,6,24,4,124,32,128,0.6605,0.4627,nan,0.4731,1.3961,0.9781,nan,25.7662,8.9466
1,8192,6,32,4,165,32,128,1.284,0.6856,nan,0.6851,1.8743,1.0007,nan,23.6771,8.2212
1,8192,6,36,4,186,32,128,1.3689,0.6824,nan,0.6919,1.9785,0.9862,nan,26.4276,9.1763
1,8192,10,6,2,56,32,128,0.5304,0.4314,nan,0.4403,1.2047,0.9798,nan,8.3352,2.8942
1,8192,10,10,3,87,32,128,0.695,0.4506,nan,0.4588,1.515,0.9821,nan,15.5357,5.3943
1,8192,10,16,3,137,32,128,1.3435,0.6737,nan,0.6854,1.9602,0.9829,nan,16.375,5.6858
1,8192,10,24,3,206,32,128,1.287,0.6932,nan,0.6968,1.847,0.9949,nan,24.2192,8.4094
1,8192,10,32,3,274,32,128,1.545,0.8211,nan,0.7619,2.028,1.0777,nan,29.4624,10.23
1,8192,10,36,4,310,32,128,1.5263,0.7864,nan,0.7674,1.989,1.0249,nan,39.7131,13.7893
1,8192,16,6,2,82,32,128,0.6826,0.4483,nan,0.4547,1.5014,0.9859,nan,11.8198,4.1041
1,8192,16,10,2,144,32,128,1.2902,0.6778,nan,0.687,1.8781,0.9866,nan,13.737,4.7698
1,8192,16,16,3,228,32,128,1.2555,0.7107,nan,0.6943,1.8083,1.0236,nan,26.9027,9.3412
1,8192,16,24,3,341,32,128,1.4936,0.7741,nan,0.7788,1.9179,0.9941,nan,35.8711,12.4553
1,8192,16,32,3,449,32,128,3.0279,1.2752,nan,1.1877,2.5493,1.0736,nan,30.968,10.7528
1,8192,16,36,3,497,32,128,2.9961,1.2759,nan,1.1671,2.5671,1.0932,nan,34.8848,12.1128
1,8192,24,6,2,134,32,128,1.4367,0.672,nan,0.681,2.1098,0.9869,nan,12.8962,4.4779
1,8192,24,10,2,213,32,128,1.2472,0.7081,nan,0.7101,1.7563,0.9971,nan,19.6568,6.8253
1,8192,24,16,3,339,32,128,1.5379,0.7741,nan,0.7912,1.9437,0.9784,nan,35.0983,12.1869
