batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
2,0,6,32,4,165,32,128,0.0563,nan,nan,0.0192,2.9285,nan,nan,1686.7887,585.6905
2,0,6,36,4,186,32,128,0.0556,nan,nan,0.0205,2.7125,nan,nan,1785.6,620.0
2,0,10,6,2,56,32,128,0.0104,nan,nan,0.0089,1.1676,nan,nan,826.5802,287.007
2,0,10,10,3,87,32,128,0.0197,nan,nan,0.0154,1.2799,nan,nan,927.0344,321.8869
2,0,10,16,3,137,32,128,0.0471,nan,nan,0.0161,2.9294,nan,nan,1395.9005,484.6877
2,0,10,24,3,206,32,128,0.0623,nan,nan,0.0215,2.8958,nan,nan,1569.5238,544.9735
2,0,10,32,3,274,32,128,0.0859,nan,nan,0.0247,3.4809,nan,nan,1818.3798,631.3819
2,0,10,36,4,310,32,128,0.0942,nan,nan,0.0297,3.1724,nan,nan,2052.4137,712.6437
2,0,16,6,2,82,32,128,0.0195,nan,nan,0.01,1.9473,nan,nan,1073.0735,372.595
2,0,16,10,2,144,32,128,0.0471,nan,nan,0.0145,3.2494,nan,nan,1302.0398,452.0971
2,0,16,16,3,228,32,128,0.0686,nan,nan,0.0224,3.0585,nan,nan,1665.2782,578.2216
2,0,16,24,3,341,32,128,0.1062,nan,nan,0.0348,3.0506,nan,nan,1604.7059,557.1895
2,0,16,32,3,449,32,128,0.2056,nan,nan,0.0379,5.4278,nan,nan,1941.6215,674.1741
2,0,16,36,3,497,32,128,0.2201,nan,nan,0.0409,5.3836,nan,nan,1991.8905,691.6286
2,0,24,6,2,134,32,128,0.0451,nan,nan,0.0144,3.1359,nan,nan,1222.4143,424.4494
2,0,24,10,2,213,32,128,0.0625,nan,nan,0.0202,3.096,nan,nan,1383.7399,480.4652
2,0,24,16,3,339,32,128,0.1053,nan,nan,0.0285,3.6978,nan,nan,1950.2023,677.1536
2,0,24,24,3,500,32,128,0.2215,nan,nan,0.0399,5.5473,nan,nan,2051.2821,712.2507
2,0,24,32,3,666,32,128,0.4076,nan,nan,0.085,4.7934,nan,nan,1283.3722,445.6154
2,0,24,36,3,753,32,128,0.5264,nan,nan,0.1516,3.4719,nan,nan,813.7104,282.5383
2,0,32,6,2,177,32,128,0.0562,nan,nan,0.0163,3.4587,nan,nan,1427.1495,495.538
2,0,32,10,2,277,32,128,0.086,nan,nan,0.0224,3.8373,nan,nan,1619.6888,562.392
2,0,32,16,2,439,32,128,0.1944,nan,nan,0.0326,5.9574,nan,nan,1762.8863,612.1133
2,0,32,24,3,667,32,128,0.4065,nan,nan,0.0891,4.5645,nan,nan,1227.1074,426.079
2,0,32,32,3,878,32,128,0.7743,nan,nan,0.1807,4.284,nan,nan,795.9207,276.3613
2,0,32,36,3,1000,32,128,1.0395,nan,nan,0.2055,5.0593,nan,nan,797.4457,276.8909
2,0,36,6,2,205,32,128,0.0618,nan,nan,0.0195,3.1743,nan,nan,1381.0527,479.5322
2,0,36,10,2,333,32,128,0.1034,nan,nan,0.0266,3.8846,nan,nan,1639.3846,569.2308
2,0,36,16,2,504,32,128,0.2203,nan,nan,0.0437,5.0458,nan,nan,1512.9234,525.3206
2,0,36,24,3,760,32,128,0.5277,nan,nan,0.1553,3.3981,nan,nan,801.8133,278.4074
2,0,36,32,3,1008,32,128,1.0455,nan,nan,0.2071,5.049,nan,nan,797.5522,276.9278
2,0,36,36,3,1129,32,128,1.2969,nan,nan,0.2376,5.4591,nan,nan,778.6207,270.3544
4,0,6,6,3,31,32,128,0.0133,nan,nan,0.0094,1.415,nan,nan,1079.7279,374.9055
4,0,6,10,3,52,32,128,0.0154,nan,nan,0.0154,1.0,nan,nan,1109.3334,385.1852
4,0,6,16,3,82,32,128,0.0325,nan,nan,0.0184,1.7622,nan,nan,1457.7777,506.1728
4,0,6,24,4,124,32,128,0.043,nan,nan,0.0253,1.6983,nan,nan,1927.5294,669.281
4,0,6,32,4,165,32,128,0.084,nan,nan,0.0343,2.4489,nan,nan,1892.2258,657.0229
4,0,6,36,4,186,32,128,0.0881,nan,nan,0.0358,2.4571,nan,nan,2040.6857,708.5714
4,0,10,6,2,56,32,128,0.0158,nan,nan,0.0136,1.1677,nan,nan,1083.2397,376.1249
4,0,10,10,3,87,32,128,0.0328,nan,nan,0.0246,1.3333,nan,nan,1160.0,402.7778
4,0,10,16,3,137,32,128,0.0737,nan,nan,0.0274,2.6884,nan,nan,1636.9661,568.391
4,0,10,24,3,206,32,128,0.0993,nan,nan,0.0358,2.7714,nan,nan,1883.4285,653.9682
4,0,10,32,3,274,32,128,0.1679,nan,nan,0.0441,3.8098,nan,nan,2036.8493,707.2394
4,0,10,36,4,310,32,128,0.1894,nan,nan,0.0532,3.5577,nan,nan,2289.2308,794.8718
4,0,16,6,2,82,32,128,0.0324,nan,nan,0.016,2.027,nan,nan,1343.4879,466.4889
4,0,16,10,2,144,32,128,0.0748,nan,nan,0.0254,2.9402,nan,nan,1484.7678,515.5444
4,0,16,16,3,228,32,128,0.1106,nan,nan,0.0389,2.8417,nan,nan,1920.0001,666.6667
4,0,16,24,3,341,32,128,0.2273,nan,nan,0.1188,1.914,nan,nan,940.9431,326.7164
4,0,16,32,3,449,32,128,0.428,nan,nan,0.1852,2.3115,nan,nan,794.498,275.8674
4,0,16,36,3,497,32,128,0.4731,nan,nan,0.204,2.3186,nan,nan,798.1932,277.1504
4,0,24,6,2,134,32,128,0.0726,nan,nan,0.0246,2.9538,nan,nan,1429.3333,496.2963
4,0,24,10,2,213,32,128,0.0993,nan,nan,0.0325,3.0526,nan,nan,1715.7287,595.7391
4,0,24,16,3,339,32,128,0.2253,nan,nan,0.1085,2.0755,nan,nan,1023.3962,355.3459
4,0,24,24,3,500,32,128,0.4823,nan,nan,0.2048,2.355,nan,nan,800.0,277.7778
4,0,24,32,3,666,32,128,0.8128,nan,nan,0.2744,2.9619,nan,nan,795.2239,276.1194
4,0,24,36,3,753,32,128,1.0281,nan,nan,0.3174,3.2387,nan,nan,777.2903,269.8925
4,0,32,6,2,177,32,128,0.086,nan,nan,0.0276,3.1105,nan,nan,1678.2222,582.716
4,0,32,10,2,277,32,128,0.1688,nan,nan,0.0399,4.226,nan,nan,1818.2565,631.3391
4,0,32,16,2,439,32,128,0.4137,nan,nan,0.18,2.2989,nan,nan,639.5106,222.0523
4,0,32,24,3,667,32,128,0.8098,nan,nan,0.2744,2.951,nan,nan,796.4179,276.534
4,0,32,32,3,878,32,128,1.4991,nan,nan,0.3685,4.0681,nan,nan,780.7155,271.0818
4,0,32,36,3,1000,32,128,1.9282,nan,nan,0.4198,4.5927,nan,nan,780.4878,271.0027
4,0,36,6,2,205,32,128,0.0991,nan,nan,0.0317,3.1215,nan,nan,1692.9032,587.8136
4,0,36,10,2,333,32,128,0.2179,nan,nan,0.0911,2.3904,nan,nan,957.8427,332.5843
4,0,36,16,2,504,32,128,0.4805,nan,nan,0.2099,2.289,nan,nan,629.3854,218.5366
4,0,36,24,3,760,32,128,1.0312,nan,nan,0.3123,3.3016,nan,nan,797.3771,276.867
4,0,36,32,3,1008,32,128,1.9466,nan,nan,0.4134,4.7089,nan,nan,799.003,277.4316
4,0,36,36,3,1129,32,128,2.5293,nan,nan,0.4724,5.3543,nan,nan,783.1568,271.9294
8,0,6,6,3,31,32,128,0.0195,nan,nan,0.0154,1.2667,nan,nan,1322.6667,459.2593
8,0,6,10,3,52,32,128,0.0236,nan,nan,0.0225,1.0497,nan,nan,1512.7273,525.2525
8,0,6,16,3,82,32,128,0.0501,nan,nan,0.0317,1.5796,nan,nan,1692.9032,587.8136
8,0,6,24,4,124,32,128,0.0665,nan,nan,0.0451,1.4762,nan,nan,2164.3636,751.5151
8,0,6,32,4,165,32,128,0.1728,nan,nan,0.086,2.0084,nan,nan,1508.5714,523.8095
8,0,6,36,4,186,32,128,0.2107,nan,nan,0.1423,1.4801,nan,nan,1027.6835,356.8345
8,0,10,6,2,56,32,128,0.0246,nan,nan,0.0201,1.221,nan,nan,1458.6709,506.4829
8,0,10,10,3,87,32,128,0.05,nan,nan,0.043,1.1615,nan,nan,1325.7143,460.3175
8,0,10,16,3,137,32,128,0.1341,nan,nan,0.0462,2.902,nan,nan,1942.3745,674.4356
8,0,10,24,3,206,32,128,0.2365,nan,nan,0.1659,1.4259,nan,nan,813.8272,282.5789
8,0,10,32,3,274,32,128,0.3587,nan,nan,0.2284,1.5702,nan,nan,786.1474,272.9678
8,0,10,36,4,310,32,128,0.4123,nan,nan,0.2714,1.5194,nan,nan,898.4151,311.9497
8,0,16,6,2,82,32,128,0.0492,nan,nan,0.0266,1.845,nan,nan,1613.7994,560.347
8,0,16,10,2,144,32,128,0.1371,nan,nan,0.0427,3.2138,nan,nan,1769.9144,614.5536
8,0,16,16,3,228,32,128,0.2621,nan,nan,0.1905,1.3763,nan,nan,784.5161,272.4014
8,0,16,24,3,341,32,128,0.4557,nan,nan,0.2909,1.5662,nan,nan,768.1126,266.7058
8,0,16,32,3,449,32,128,0.7731,nan,nan,0.3881,1.992,nan,nan,758.2058,263.2659
8,0,16,36,3,497,32,128,0.8525,nan,nan,0.4363,1.954,nan,nan,746.5845,259.2307
8,0,24,6,2,134,32,128,0.1311,nan,nan,0.042,3.122,nan,nan,1673.3659,581.0298
8,0,24,10,2,213,32,128,0.2396,nan,nan,0.1751,1.3687,nan,nan,637.871,221.483
8,0,24,16,3,339,32,128,0.4581,nan,nan,0.2805,1.6334,nan,nan,792.0958,275.0333
8,0,24,24,3,500,32,128,0.8492,nan,nan,0.4178,2.0327,nan,nan,784.3137,272.3312
8,0,24,32,3,666,32,128,1.6017,nan,nan,0.5632,2.8439,nan,nan,774.9818,269.0909
8,0,24,36,3,753,32,128,2.0173,nan,nan,0.6533,3.0878,nan,nan,755.3605,262.2779
8,0,32,6,2,177,32,128,0.1935,nan,nan,0.129,1.5,nan,nan,719.2381,249.7355
8,0,32,10,2,277,32,128,0.3604,nan,nan,0.2274,1.5853,nan,nan,638.7569,221.7906
8,0,32,16,2,439,32,128,0.7414,nan,nan,0.3603,2.0577,nan,nan,638.829,221.8156
8,0,32,24,3,667,32,128,1.5912,nan,nan,0.5648,2.8173,nan,nan,773.9248,268.7239
8,0,32,32,3,878,32,128,2.8652,nan,nan,0.7383,3.8807,nan,nan,779.362,270.6118
8,0,32,36,3,1000,32,128,3.738,nan,nan,0.8361,4.471,nan,nan,783.8635,272.1748
8,0,36,6,2,205,32,128,0.2308,nan,nan,0.17,1.3581,nan,nan,632.2892,219.5448
8,0,36,10,2,333,32,128,0.4591,nan,nan,0.2734,1.6793,nan,nan,638.5618,221.7228
8,0,36,16,2,504,32,128,0.8643,nan,nan,0.4415,1.9577,nan,nan,598.524,207.8208
8,0,36,24,3,760,32,128,2.0244,nan,nan,0.6317,3.2049,nan,nan,788.5104,273.7883
8,0,36,32,3,1008,32,128,3.8282,nan,nan,0.8356,4.5815,nan,nan,790.5882,274.5098
8,0,36,36,3,1129,32,128,4.9183,nan,nan,0.9503,5.1756,nan,nan,778.6207,270.3544
1,1024,6,6,3,31,32,128,0.0403,0.0304,nan,0.0358,1.1232,0.8478,nan,70.8571,24.6032
1,1024,6,10,3,52,32,128,0.0461,0.0317,nan,0.0387,1.1916,0.8209,nan,110.1531,38.2476
1,1024,6,16,3,82,32,128,0.0799,0.0522,nan,0.0543,1.4717,0.9623,nan,123.7736,42.9769
1,1024,6,24,4,124,32,128,0.0911,0.0604,nan,0.0612,1.4895,0.9874,nan,199.2301,69.1771
1,1024,6,32,4,165,32,128,0.1792,0.1167,nan,0.1106,1.6204,1.0556,nan,146.6667,50.9259
1,1024,6,36,4,186,32,128,0.1848,0.1188,nan,0.1116,1.6552,1.0642,nan,163.8165,56.8807
1,1024,10,6,2,56,32,128,0.0464,0.0325,nan,0.0387,1.1983,0.8388,nan,94.7835,32.9109
1,1024,10,10,3,87,32,128,0.0829,0.0532,nan,0.0563,1.4727,0.9455,nan,126.5455,43.9394
1,1024,10,16,3,137,32,128,0.1762,0.1124,nan,0.1068,1.65,1.0524,nan,105.0846,36.4877
1,1024,10,24,3,206,32,128,0.1884,0.1225,nan,0.1157,1.6283,1.0588,nan,145.8407,50.6391
1,1024,10,32,3,274,32,128,0.2016,0.1372,nan,0.1249,1.6137,1.0984,nan,179.6721,62.3862
1,1024,10,36,4,310,32,128,0.2056,0.1412,nan,0.129,1.5934,1.0947,nan,236.1905,82.0106
1,1024,16,6,2,82,32,128,0.0797,0.0522,nan,0.0532,1.4964,0.9805,nan,100.9231,35.0427
1,1024,16,10,2,144,32,128,0.172,0.1126,nan,0.1065,1.6149,1.0577,nan,88.6154,30.7692
1,1024,16,16,3,228,32,128,0.1889,0.126,nan,0.1167,1.6184,1.0789,nan,160.0,55.5556
1,1024,16,24,3,341,32,128,0.2028,0.1485,nan,0.1331,1.5231,1.1154,nan,209.8462,72.8632
1,1024,16,32,3,449,32,128,0.4915,0.273,nan,0.2045,2.403,1.3349,nan,179.8248,62.4392
1,1024,16,36,3,497,32,128,0.5028,0.2836,nan,0.213,2.3606,1.3317,nan,191.1538,66.3729
1,1024,24,6,2,134,32,128,0.1782,0.1106,nan,0.1044,1.7059,1.0588,nan,84.0784,29.1939
1,1024,24,10,2,213,32,128,0.1813,0.1219,nan,0.1137,1.595,1.0721,nan,122.8108,42.6426
1,1024,24,16,3,339,32,128,0.214,0.1464,nan,0.1309,1.6352,1.1188,nan,212.1858,73.6756
1,1024,24,24,3,500,32,128,0.5079,0.2884,nan,0.214,2.3731,1.3476,nan,191.3876,66.454
1,1024,24,32,3,666,32,128,0.6266,0.387,nan,0.2824,2.2191,1.3706,nan,193.2185,67.0898
1,1024,24,36,3,753,32,128,0.6564,0.4485,nan,0.3082,2.1297,1.4551,nan,200.1329,69.4906
1,1024,32,6,2,177,32,128,0.1777,0.116,nan,0.1082,1.6425,1.0725,nan,107.2315,37.2332
1,1024,32,10,2,277,32,128,0.2021,0.1361,nan,0.1237,1.6342,1.1002,nan,146.7588,50.9579
1,1024,32,16,2,439,32,128,0.4808,0.2652,nan,0.2028,2.3714,1.3081,nan,141.899,49.2705
1,1024,32,24,3,667,32,128,0.6352,0.3888,nan,0.283,2.2449,1.3742,nan,193.1038,67.0499
1,1024,32,32,3,878,32,128,1.0039,0.6973,nan,0.3891,2.5802,1.7924,nan,184.8725,64.1918
1,1024,32,36,3,1000,32,128,1.065,0.8325,nan,0.4536,2.3476,1.8352,nan,180.5869,62.7038
1,1024,36,6,2,205,32,128,0.1871,0.1208,nan,0.1144,1.6358,1.0564,nan,117.4542,40.7827
1,1024,36,10,2,333,32,128,0.2161,0.1474,nan,0.1299,1.6638,1.1345,nan,168.0177,58.3395
1,1024,36,16,2,504,32,128,0.5079,0.2888,nan,0.2174,2.3363,1.3283,nan,151.9382,52.7563
1,1024,36,24,3,760,32,128,0.661,0.4495,nan,0.3113,2.1234,1.4439,nan,200.0,69.4444
1,1024,36,32,3,1008,32,128,1.0861,0.8397,nan,0.4565,2.379,1.8393,nan,180.8769,62.8045
1,1024,36,36,3,1129,32,128,1.2104,0.9626,nan,0.4977,2.4321,1.9342,nan,185.8436,64.529
2,1024,6,6,3,31,32,128,0.0809,0.0328,nan,0.0399,2.0256,0.8205,nan,127.1795,44.1595
2,1024,6,10,3,52,32,128,0.0812,0.0481,nan,0.0583,1.3929,0.8254,nan,146.2054,50.7658
2,1024,6,16,3,82,32,128,0.1588,0.1055,nan,0.1106,1.4356,0.9537,nan,121.4815,42.1811
2,1024,6,24,4,124,32,128,0.175,0.1116,nan,0.1219,1.4362,0.916,nan,200.0672,69.4678
2,1024,6,32,4,165,32,128,0.3961,0.1495,nan,0.1331,2.9756,1.1231,nan,243.6923,84.6154
2,1024,6,36,4,186,32,128,0.3994,0.1495,nan,0.1403,2.8467,1.0657,nan,260.6715,90.511
2,1024,10,6,2,56,32,128,0.0799,0.0481,nan,0.0573,1.3929,0.8387,nan,128.0,44.4444
2,1024,10,10,3,87,32,128,0.1679,0.1055,nan,0.1157,1.4513,0.9115,nan,123.1858,42.7729
2,1024,10,16,3,137,32,128,0.3611,0.1413,nan,0.127,2.8435,1.1129,nan,176.7742,61.3799
2,1024,10,24,3,206,32,128,0.4157,0.1966,nan,0.1884,2.2065,1.0435,nan,179.1304,62.1981
2,1024,10,32,3,274,32,128,0.5119,0.257,nan,0.26,1.9693,0.9887,nan,172.694,59.9632
2,1024,10,36,4,310,32,128,0.5236,0.2732,nan,0.2775,1.8871,0.9845,nan,219.6437,76.2652
2,1024,16,6,2,82,32,128,0.1577,0.1044,nan,0.1075,1.4667,0.9714,nan,99.9619,34.709
2,1024,16,10,2,144,32,128,0.3567,0.1393,nan,0.126,2.8321,1.1057,nan,149.8537,52.0325
2,1024,16,16,3,228,32,128,0.4276,0.2038,nan,0.2068,2.0673,0.9851,nan,180.5941,62.7063
2,1024,16,24,3,341,32,128,0.5315,0.2898,nan,0.2918,1.8211,0.993,nan,191.4386,66.4717
2,1024,16,32,3,449,32,128,0.805,0.4919,nan,0.4304,1.8703,1.1428,nan,170.9204,59.3474
2,1024,16,36,3,497,32,128,0.8416,0.525,nan,0.4567,1.8427,1.1496,nan,178.296,61.9083
2,1024,24,6,2,134,32,128,0.3482,0.1382,nan,0.1247,2.7912,1.1081,nan,140.8066,48.8912
2,1024,24,10,2,213,32,128,0.418,0.1966,nan,0.1987,2.1039,0.9897,nan,140.5361,48.7973
2,1024,24,16,3,339,32,128,0.5353,0.2898,nan,0.2908,1.8407,0.9965,nan,190.9859,66.3146
2,1024,24,24,3,500,32,128,0.8428,0.528,nan,0.4588,1.8372,1.151,nan,178.5714,62.004
2,1024,24,32,3,666,32,128,1.2373,0.8264,nan,0.6287,1.968,1.3143,nan,173.5505,60.2606
2,1024,24,36,3,753,32,128,1.3394,0.9549,nan,0.6829,1.9613,1.3983,nan,180.6593,62.7289
2,1024,32,6,2,177,32,128,0.3956,0.1524,nan,0.1341,2.9498,1.1359,nan,172.9672,60.0581
2,1024,32,10,2,277,32,128,0.5162,0.2584,nan,0.2584,1.9981,1.0001,nan,140.5329,48.7961
2,1024,32,16,2,439,32,128,0.7974,0.438,nan,0.3901,2.0439,1.1225,nan,147.4856,51.2103
2,1024,32,24,3,667,32,128,1.2406,0.8248,nan,0.6313,1.9652,1.3065,nan,173.1106,60.1079
2,1024,32,32,3,878,32,128,1.718,1.3065,nan,0.827,2.0773,1.5797,nan,173.9354,60.3942
2,1024,32,36,3,1000,32,128,2.0756,1.6418,nan,0.9646,2.1518,1.7021,nan,169.8514,58.9762
2,1024,36,6,2,205,32,128,0.4137,0.1956,nan,0.1864,2.2198,1.0495,nan,144.1758,50.061
2,1024,36,10,2,333,32,128,0.5335,0.2867,nan,0.2877,1.8541,0.9964,nan,151.6868,52.669
2,1024,36,16,2,504,32,128,0.8364,0.5272,nan,0.4636,1.8041,1.1371,nan,142.4892,49.4754
2,1024,36,24,3,760,32,128,1.3111,0.9748,nan,0.6851,1.9139,1.423,nan,181.7638,63.1124
2,1024,36,32,3,1008,32,128,2.0915,1.6418,nan,0.9593,2.1801,1.7114,nan,172.1525,59.7752
2,1024,36,36,3,1129,32,128,2.4074,1.9461,nan,1.0947,2.1993,1.7778,nan,168.9804,58.6737
4,1024,6,6,3,31,32,128,0.2466,0.0512,nan,0.0603,4.0889,0.849,nan,168.4479,58.4888
4,1024,6,10,3,52,32,128,0.253,0.1014,nan,0.1167,2.1672,0.8684,nan,145.9649,50.6823
4,1024,6,16,3,82,32,128,0.3584,0.126,nan,0.1329,2.6972,0.9479,nan,202.2107,70.2121
4,1024,6,24,4,124,32,128,0.405,0.1802,nan,0.2191,1.8482,0.8224,nan,222.5047,77.2586
4,1024,6,32,4,165,32,128,0.623,0.2732,nan,0.2896,2.1513,0.9435,nan,224.0354,77.7901
4,1024,6,36,4,186,32,128,0.645,0.2806,nan,0.311,2.0738,0.9021,nan,235.1407,81.6461
4,1024,10,6,2,56,32,128,0.2549,0.1017,nan,0.1164,2.1899,0.8736,nan,126.1001,43.7847
4,1024,10,10,3,87,32,128,0.3676,0.126,nan,0.1413,2.6014,0.8913,nan,201.7391,70.0483
4,1024,10,16,3,137,32,128,0.5765,0.2465,nan,0.266,2.1671,0.9264,nan,168.7472,58.5928
4,1024,10,24,3,206,32,128,0.6665,0.3397,nan,0.3697,1.803,0.9189,nan,182.6039,63.4041
4,1024,10,32,3,274,32,128,0.9481,0.4883,nan,0.4936,1.921,0.9894,nan,181.9087,63.1627
4,1024,10,36,4,310,32,128,0.9822,0.5632,nan,0.5755,1.7067,0.9786,nan,211.815,73.5469
4,1024,16,6,2,82,32,128,0.3584,0.1249,nan,0.13,2.7559,0.9606,nan,165.2913,57.3928
4,1024,16,10,2,144,32,128,0.5725,0.2488,nan,0.266,2.152,0.9352,nan,141.8869,49.2663
4,1024,16,16,3,228,32,128,0.6982,0.3983,nan,0.4351,1.6045,0.9154,nan,171.6958,59.6166
4,1024,16,24,3,341,32,128,1.026,0.641,nan,0.642,1.598,0.9984,nan,174.0351,60.4288
4,1024,16,32,3,449,32,128,1.5102,0.9692,nan,0.8428,1.792,1.15,nan,174.5808,60.6183
4,1024,16,36,3,497,32,128,1.6224,1.0675,nan,0.9686,1.6751,1.1022,nan,168.1434,58.3831
4,1024,24,6,2,134,32,128,0.5665,0.2451,nan,0.2611,2.1694,0.9385,nan,134.5255,46.7102
4,1024,24,10,2,213,32,128,0.6768,0.3417,nan,0.3819,1.7724,0.8949,nan,146.2183,50.7702
4,1024,24,16,3,339,32,128,1.0296,0.645,nan,0.6369,1.6166,1.0126,nan,174.4051,60.5573
4,1024,24,24,3,500,32,128,1.6215,1.0955,nan,0.9728,1.6668,1.1262,nan,168.421,58.4795
4,1024,24,32,3,666,32,128,2.4246,1.6691,nan,1.3357,1.8152,1.2496,nan,163.3808,56.7294
4,1024,24,36,3,753,32,128,2.6665,1.9758,nan,1.5272,1.7461,1.2938,nan,161.5707,56.1009
4,1024,32,6,2,177,32,128,0.6399,0.2774,nan,0.2949,2.1698,0.9406,nan,157.3333,54.6296
4,1024,32,10,2,277,32,128,0.9472,0.4925,nan,0.4953,1.9123,0.9944,nan,146.5976,50.9019
4,1024,32,16,2,439,32,128,1.5062,0.9609,nan,0.8274,1.8204,1.1614,nan,139.0891,48.2948
4,1024,32,24,3,667,32,128,2.4279,1.6527,nan,1.3245,1.8331,1.2478,nan,165.0156,57.2971
4,1024,32,32,3,878,32,128,3.3167,2.5773,nan,1.7971,1.8456,1.4341,nan,160.0912,55.5872
4,1024,32,36,3,1000,32,128,3.8691,3.2102,nan,2.0729,1.8665,1.5486,nan,158.0747,54.887
4,1024,36,6,2,205,32,128,0.6776,0.34,nan,0.3727,1.8182,0.9122,nan,144.1882,50.0653
4,1024,36,10,2,333,32,128,1.0362,0.642,nan,0.6325,1.6382,1.015,nan,138.0046,47.9182
4,1024,36,16,2,504,32,128,1.6209,1.1134,nan,0.9818,1.6509,1.134,nan,134.5665,46.7245
4,1024,36,24,3,760,32,128,2.6721,2.0114,nan,1.5367,1.7389,1.3089,nan,162.0607,56.2711
