batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
8,32768,4,10,3,34,32,128,14.236133333333333,3.1330333333333336,,3.1299333333333337,4.5483666666666664,1.0010000000000001,,7.119066666666666,2.4719333333333333
8,32768,4,14,4,49,32,128,14.281133333333335,4.486233333333334,,4.511133333333333,3.1657999999999995,0.9945,,8.5423,2.9660666666666664
8,32768,4,20,4,69,32,128,18.147133333333333,5.7754666666666665,,5.814766666666666,3.1208666666666667,0.9932333333333334,,9.332166666666668,3.2403333333333335
8,32768,4,28,4,96,32,128,21.8048,6.105899999999999,,6.123966666666667,3.5605666666666664,0.9970333333333333,,12.328233333333335,4.280666666666667
8,32768,8,3,3,35,32,128,14.3196,3.1473999999999998,,3.123866666666667,4.583966666666666,1.0075333333333334,,7.342700000000001,2.5495666666666668
8,32768,8,5,2,34,32,128,14.234699999999998,3.1433666666666666,,3.1250999999999998,4.5549333333333335,1.0058666666666667,,5.704033333333334,1.9805666666666666
8,32768,8,7,3,50,32,128,14.339833333333333,4.487733333333334,,4.5202,3.1723999999999997,0.9928333333333333,,7.249266666666666,2.5170999999999997
8,32768,8,10,3,71,32,128,18.2468,5.7695333333333325,,5.788366666666666,3.1523333333333334,0.9967666666666667,,8.038633333333333,2.7912
8,32768,8,14,3,96,32,128,21.869100000000003,6.1079,,6.1006,3.584733333333333,1.0012,,10.312866666666666,3.580833333333333
8,32768,8,20,3,141,32,128,32.92393333333333,8.926366666666667,,8.946166666666667,3.6803000000000003,0.9977666666666667,,10.329233333333333,3.5865333333333336
8,32768,8,28,4,193,32,128,34.796699999999994,12.968366666666668,,13.129733333333334,2.6502666666666665,0.9877333333333334,,11.560233333333334,4.013966666666667
8,32768,12,3,2,31,32,128,14.499666666666664,2.802466666666666,,2.817933333333333,5.145466666666667,0.9944999999999999,,5.767633333333333,2.0026333333333333
8,32768,12,5,2,56,32,128,14.750100000000002,4.477966666666667,,4.5028,3.2757666666666663,0.9944999999999999,,6.520466666666667,2.2640333333333333
8,32768,12,7,3,74,32,128,18.656166666666667,5.7588,,5.7901,3.2220666666666666,0.9945666666666666,,8.3758,2.9082666666666666
8,32768,12,10,3,110,32,128,19.8093,7.332233333333334,,7.392666666666667,2.6795666666666667,0.9918333333333335,,9.751466666666667,3.3859333333333335
8,32768,12,14,3,147,32,128,33.9693,10.134833333333333,,10.336633333333333,3.286433333333333,0.9805666666666667,,9.3207,3.2363666666666666
8,32768,12,20,3,206,32,128,35.33696666666666,12.9932,,13.169833333333335,2.6831666666666667,0.9865666666666666,,10.251033333333334,3.559366666666667
8,32768,12,28,3,290,32,128,50.880766666666666,18.8168,,18.582166666666666,2.738166666666667,1.0126333333333333,,10.2278,3.5513
8,32768,16,3,2,45,32,128,14.4711,3.145966666666667,,3.138666666666667,4.610600000000001,1.0023333333333333,,7.5169,2.6100333333333334
8,32768,16,5,2,79,32,128,17.994833333333332,5.778233333333333,,5.819333333333333,3.0922666666666667,0.9929333333333333,,7.117466666666666,2.4713333333333334
8,32768,16,7,2,96,32,128,21.816366666666667,6.1116,,6.110266666666667,3.570466666666667,1.0002,,8.237266666666667,2.8601666666666667
8,32768,16,10,2,144,32,128,33.95093333333333,8.950066666666666,,8.997766666666665,3.7733333333333334,0.9947,,8.390833333333333,2.9135000000000004
8,32768,16,14,3,199,32,128,34.84803333333334,12.975366666666666,,13.068266666666666,2.6666666666666665,0.9929,,9.9799,3.4652333333333334
8,32768,16,20,3,277,32,128,50.8961,17.6117,,17.450233333333333,2.9166666666666665,1.0092666666666668,,10.403,3.612133333333333
8,32768,16,28,3,389,32,128,67.48989999999999,24.6772,,24.612166666666667,2.7421666666666664,1.0026666666666666,,10.358166666666667,3.5966
8,32768,20,3,2,56,32,128,14.865200000000002,4.505733333333333,,4.534566666666667,3.2782,0.9936333333333334,,6.474766666666667,2.2481666666666666
8,32768,20,5,2,90,32,128,19.347866666666665,6.101266666666667,,6.125866666666667,3.1583666666666663,0.9959666666666666,,7.7027,2.674533333333333
8,32768,20,7,2,121,32,128,20.24253333333333,8.497633333333333,,8.534766666666668,2.3717666666666664,0.9956666666666667,,7.4331000000000005,2.5809333333333333
8,32768,20,10,2,178,32,128,34.1114,11.6783,,11.864566666666667,2.8750666666666667,0.9843000000000001,,7.8658,2.7312
8,32768,20,14,3,248,32,128,35.42626666666666,15.6222,,15.7721,2.2462,0.9905333333333334,,10.305,3.5781333333333336
8,32768,20,20,3,345,32,128,53.299800000000005,21.68766666666667,,21.677000000000003,2.4588666666666668,1.0005,,10.430533333333333,3.6217
8,32768,20,28,3,482,32,128,66.641,30.402866666666668,,30.421633333333332,2.1907,0.9994333333333333,,10.384166666666667,3.6056333333333335
8,32768,24,3,2,70,32,128,17.972133333333332,5.810166666666667,,5.8295,3.082933333333333,0.9967,,6.295566666666667,2.186
8,32768,24,5,2,105,32,128,19.749866666666666,7.365566666666666,,7.384866666666667,2.6743333333333332,0.9974,,7.454466666666666,2.588366666666667
8,32768,24,7,2,145,32,128,34.163666666666664,10.137599999999999,,10.312833333333332,3.3127999999999997,0.9830333333333333,,7.371700000000001,2.5596
8,32768,24,10,2,213,32,128,35.03913333333333,14.151533333333333,,14.334200000000001,2.4444666666666666,0.9872666666666666,,7.790766666666666,2.7051
8,32768,24,14,3,302,32,128,51.3692,18.9365,,18.684366666666666,2.749333333333333,1.0134999999999998,,10.592766666666668,3.678033333333333
8,32768,24,20,3,423,32,128,69.13863333333335,26.316433333333332,,26.217233333333336,2.6372,1.0038,,10.573966666666665,3.671533333333333
8,32768,24,28,3,589,32,128,86.58466666666668,36.2494,,36.090133333333334,2.3991000000000002,1.0044333333333333,,10.6957,3.713766666666667
8,32768,28,3,2,76,32,128,18.622066666666665,5.784833333333332,,5.8257666666666665,3.1964666666666663,0.9929666666666667,,6.839566666666666,2.374833333333333
8,32768,28,5,2,135,32,128,32.110166666666665,9.0219,,8.977500000000001,3.5767666666666664,1.0049333333333335,,7.884133333333334,2.7375333333333334
8,32768,28,7,2,176,32,128,33.97296666666667,11.398633333333331,,11.556733333333334,2.9397333333333333,0.9863666666666667,,7.9846,2.7724333333333333
8,32768,28,10,2,249,32,128,36.15773333333333,15.647833333333333,,15.837066666666667,2.283166666666667,0.9880666666666666,,8.243466666666666,2.8623333333333334
8,32768,28,14,2,339,32,128,51.89106666666667,21.5939,,21.607699999999998,2.4015,0.9993666666666666,,8.225466666666668,2.856066666666667
8,32768,28,20,3,494,32,128,67.53616666666666,30.381466666666665,,30.42403333333333,2.2198666666666664,0.9986333333333333,,10.641333333333334,3.6949
8,32768,28,28,3,681,32,128,104.73076666666667,42.533833333333334,,41.697466666666664,2.5117,1.0200666666666667,,10.703433333333335,3.716466666666667
16,0,4,3,3,29,32,128,0.0332,,,0.023533333333333333,1.4095000000000002,,,1615.4057333333333,560.9047999999999
16,0,4,5,4,32,32,128,0.033133333333333334,,,0.026933333333333333,1.2282666666666666,,,1866.7440333333334,648.1750333333333
16,0,4,7,4,30,32,128,0.03373333333333333,,,0.026366666666666667,1.2782666666666667,,,1789.7407,621.4377333333333
16,0,4,10,3,34,32,128,0.0349,,,0.038200000000000005,0.9143333333333333,,,1167.3659333333333,405.3353666666667
16,0,4,14,4,49,32,128,0.04036666666666667,,,0.04643333333333333,0.8695,,,1660.4134999999999,576.5324333333333
16,0,4,20,4,69,32,128,0.08626666666666666,,,0.061900000000000004,1.3939000000000001,,,1753.2419,608.7645333333334
16,0,4,28,4,96,32,128,0.16653333333333334,,,0.14233333333333334,1.1698666666666666,,,1060.7719333333334,368.3235666666667
16,0,8,3,3,35,32,128,0.03503333333333333,,,0.0378,0.9261666666666667,,,1213.5564000000002,421.37373333333335
16,0,8,5,2,34,32,128,0.0346,,,0.031966666666666664,1.0826333333333333,,,1115.3212666666666,387.2643
16,0,8,7,3,50,32,128,0.041,,,0.037533333333333335,1.0909333333333333,,,1745.5224333333333,606.0841333333333
16,0,8,10,3,71,32,128,0.08600000000000001,,,0.0532,1.6154,,,1747.6923,606.8376
16,0,8,14,3,96,32,128,0.16720000000000002,,,0.1505,1.1106,,,835.9184,290.2494
16,0,8,20,3,141,32,128,0.28403333333333336,,,0.23453333333333334,1.2112666666666667,,,788.1120333333333,273.65000000000003
16,0,8,28,4,193,32,128,0.40700000000000003,,,0.3482,1.1689,,,871.8468333333334,302.7246
16,0,12,3,2,31,32,128,0.03306666666666667,,,0.0208,1.5902333333333332,,,1563.9323333333334,543.0320333333333
16,0,12,5,2,56,32,128,0.04296666666666666,,,0.0358,1.1986666666666668,,,1638.4000000000003,568.8889
16,0,12,7,3,74,32,128,0.08889999999999999,,,0.053266666666666664,1.6676,,,1819.9008999999999,631.91
16,0,12,10,3,110,32,128,0.1987,,,0.17989999999999998,1.1044333333333334,,,801.4055333333332,278.26579999999996
16,0,12,14,3,147,32,128,0.29873333333333335,,,0.245,1.2192,,,786.3742666666667,273.0466333333333
16,0,12,20,3,206,32,128,0.42723333333333335,,,0.3532666666666667,1.2095333333333333,,,764.3744333333334,265.4078
16,0,12,28,3,290,32,128,0.7561666666666667,,,0.5263333333333333,1.4368666666666667,,,722.2673666666666,250.78726666666668
16,0,16,3,2,45,32,128,0.03946666666666667,,,0.03356666666666667,1.1756666666666666,,,1405.2402666666667,487.93066666666664
16,0,16,5,2,79,32,128,0.09003333333333334,,,0.04943333333333333,1.8220333333333334,,,1676.8112,582.2261
16,0,16,7,2,96,32,128,0.16686666666666664,,,0.15526666666666666,1.0749333333333333,,,648.4255333333334,225.14776666666668
16,0,16,10,2,144,32,128,0.2813,,,0.23673333333333332,1.1882666666666666,,,637.7635333333334,221.44563333333335
16,0,16,14,3,199,32,128,0.41653333333333337,,,0.33713333333333334,1.2356,,,773.6878666666667,268.6416
16,0,16,20,3,277,32,128,0.6881333333333334,,,0.47846666666666665,1.4380666666666668,,,758.7895666666667,263.4686
16,0,16,28,3,389,32,128,1.2800333333333334,,,0.6861,1.8656666666666666,,,743.1506666666666,258.03843333333333
16,0,20,3,2,56,32,128,0.04293333333333333,,,0.03543333333333334,1.2124333333333333,,,1657.8887333333332,575.6558333333334
16,0,20,5,2,90,32,128,0.15533333333333332,,,0.1446,1.0742666666666667,,,652.5832333333334,226.59140000000002
16,0,20,7,2,121,32,128,0.21296666666666667,,,0.19816666666666669,1.0744666666666667,,,640.1781333333333,222.2840666666667
16,0,20,10,2,178,32,128,0.36343333333333333,,,0.29683333333333334,1.2243666666666666,,,628.7726000000001,218.3238
16,0,20,14,3,248,32,128,0.49733333333333335,,,0.4096,1.2141666666666666,,,793.6,275.5556
16,0,20,20,3,345,32,128,0.8729999999999999,,,0.5851000000000001,1.4919333333333331,,,772.8167333333334,268.33916666666664
16,0,20,28,3,482,32,128,1.6192666666666666,,,0.8365333333333332,1.9357,,,755.2254666666666,262.2310333333333
16,0,24,3,2,70,32,128,0.08556666666666667,,,0.047066666666666666,1.8173000000000001,,,1558.9675,541.3081666666667
16,0,24,5,2,105,32,128,0.1903,,,0.17303333333333334,1.0998999999999999,,,636.3699666666666,220.9618
16,0,24,7,2,145,32,128,0.2928,,,0.23829999999999998,1.2287333333333335,,,638.0395666666667,221.54153333333332
16,0,24,10,2,213,32,128,0.43343333333333334,,,0.35356666666666664,1.2259333333333333,,,631.7182666666666,219.34663333333333
16,0,24,14,3,302,32,128,0.7661333333333333,,,0.5139666666666667,1.4911333333333332,,,770.4416333333334,267.5144666666667
16,0,24,20,3,423,32,128,1.4089,,,0.7183,1.9616999999999998,,,771.9326666666666,268.0321666666667
16,0,24,28,3,589,32,128,2.3921666666666668,,,1.0188,2.3482333333333334,,,757.8155666666667,263.1304
16,0,28,3,2,76,32,128,0.08896666666666668,,,0.0484,1.8381666666666667,,,1646.9399333333333,571.8541666666666
16,0,28,5,2,135,32,128,0.27063333333333334,,,0.22313333333333332,1.2128333333333332,,,634.3560666666667,220.26250000000002
16,0,28,7,2,176,32,128,0.3580666666666667,,,0.2878,1.2439666666666667,,,641.1646999999999,222.62659999999997
16,0,28,10,2,249,32,128,0.5017,,,0.4082333333333333,1.2290666666666665,,,639.6145,222.0883666666667
16,0,28,14,2,339,32,128,0.8614666666666667,,,0.5949666666666666,1.4509999999999998,,,598.7914333333333,207.91369999999998
16,0,28,20,3,494,32,128,1.6559666666666668,,,0.8268,2.002866666666667,,,783.1198,271.9166
16,0,28,28,3,681,32,128,3.379633333333333,,,1.1483999999999999,2.9429,,,777.2728666666667,269.88640000000004
16,1024,4,3,3,29,32,128,0.8939333333333334,0.16759999999999997,,0.21323333333333336,4.192966666666667,0.7862,,178.28236666666666,61.903600000000004
16,1024,4,5,4,32,32,128,0.9014333333333333,0.16933333333333334,,0.2242333333333333,4.0206333333333335,0.7551,,224.4918,77.94853333333334
16,1024,4,7,4,30,32,128,0.9011,0.16803333333333334,,0.2191,4.1126,0.7669333333333332,,215.3533,74.77550000000001
16,1024,4,10,3,34,32,128,0.9089,0.20950000000000002,,0.2715,3.3475,0.7715333333333333,,164.12993333333333,56.98956666666667
